"site","block","service_point_sn","pub_cust_id","meter_sn","meter_type","supply","week","LastDayofWeek","WeeklyConsumption","NetConsumption"
"Punggol","PG_B5","3100159539","008923616331","WS500517A","SUB","Indirect","2017_41","2017-10-15",49,-945
"Punggol","PG_B5","3100159539","008923616331","WS500517A","SUB","Indirect","2017_42","2017-10-22",0,5122
"Punggol","PG_B5","3100159539","008923616331","WS500517A","SUB","Indirect","2017_43","2017-10-29",0,486
"Punggol","PG_B5","3100159543","008923598968","WS500525A","SUB","Indirect","2017_31","2017-08-06",3091,492
"Punggol","PG_B5","3100159543","008923598968","WS500525A","SUB","Indirect","2017_32","2017-08-13",1848,5100
"Punggol","PG_B5","3100159543","008923598968","WS500525A","SUB","Indirect","2017_33","2017-08-20",2484,1251
"Punggol","PG_B5","3100159543","008923598968","WS500525A","SUB","Indirect","2017_34","2017-08-27",2613,4037
"Punggol","PG_B5","3100159543","008923598968","WS500525A","SUB","Indirect","2017_35","2017-09-03",2062,2398
"Punggol","PG_B5","3100159543","008923598968","WS500525A","SUB","Indirect","2017_36","2017-09-10",1800,3475
"Punggol","PG_B5","3100159543","008923598968","WS500525A","SUB","Indirect","2017_37","2017-09-17",1597,3047
"Punggol","PG_B5","3100159543","008923598968","WS500525A","SUB","Indirect","2017_38","2017-09-24",1901,2363
"Punggol","PG_B5","3100159543","008923598968","WS500525A","SUB","Indirect","2017_39","2017-10-01",1500,-1543
"Punggol","PG_B5","3100159543","008923598968","WS500525A","SUB","Indirect","2017_40","2017-10-08",2120,6452
"Punggol","PG_B5","3100159543","008923598968","WS500525A","SUB","Indirect","2017_41","2017-10-15",1397,-945
"Punggol","PG_B5","3100159543","008923598968","WS500525A","SUB","Indirect","2017_42","2017-10-22",1664,5122
"Punggol","PG_B5","3100159543","008923598968","WS500525A","SUB","Indirect","2017_43","2017-10-29",1778,486
"Punggol","PG_B5","3100159547","008928951022","WS500406A","SUB","Direct","2017_31","2017-08-06",4617,1362
"Punggol","PG_B5","3100159547","008928951022","WS500406A","SUB","Direct","2017_32","2017-08-13",4620,2970
"Punggol","PG_B5","3100159547","008928951022","WS500406A","SUB","Direct","2017_33","2017-08-20",3540,3877
"Punggol","PG_B5","3100159547","008928951022","WS500406A","SUB","Direct","2017_34","2017-08-27",4490,4710
"Punggol","PG_B5","3100159547","008928951022","WS500406A","SUB","Direct","2017_35","2017-09-03",5832,3340
"Punggol","PG_B5","3100159547","008928951022","WS500406A","SUB","Direct","2017_36","2017-09-10",4389,2422
"Punggol","PG_B5","3100159547","008928951022","WS500406A","SUB","Direct","2017_37","2017-09-17",4998,3301
"Punggol","PG_B5","3100159547","008928951022","WS500406A","SUB","Direct","2017_38","2017-09-24",4533,746
"Punggol","PG_B5","3100159547","008928951022","WS500406A","SUB","Direct","2017_39","2017-10-01",4465,3026
"Punggol","PG_B5","3100159547","008928951022","WS500406A","SUB","Direct","2017_40","2017-10-08",4551,2686
"Punggol","PG_B5","3100159547","008928951022","WS500406A","SUB","Direct","2017_41","2017-10-15",4187,2895
"Punggol","PG_B5","3100159547","008928951022","WS500406A","SUB","Direct","2017_42","2017-10-22",5186,3364
"Punggol","PG_B5","3100159547","008928951022","WS500406A","SUB","Direct","2017_43","2017-10-29",3922,3599
"Punggol","PG_B5","3100159551","008924276952","WS500414A","SUB","Direct","2017_31","2017-08-06",862,1362
"Punggol","PG_B5","3100159551","008924276952","WS500414A","SUB","Direct","2017_32","2017-08-13",1411,2970
"Punggol","PG_B5","3100159551","008924276952","WS500414A","SUB","Direct","2017_33","2017-08-20",1727,3877
"Punggol","PG_B5","3100159551","008924276952","WS500414A","SUB","Direct","2017_34","2017-08-27",976,4710
"Punggol","PG_B5","3100159551","008924276952","WS500414A","SUB","Direct","2017_35","2017-09-03",1195,3340
"Punggol","PG_B5","3100159551","008924276952","WS500414A","SUB","Direct","2017_36","2017-09-10",925,2422
"Punggol","PG_B5","3100159551","008924276952","WS500414A","SUB","Direct","2017_37","2017-09-17",1471,3301
"Punggol","PG_B5","3100159551","008924276952","WS500414A","SUB","Direct","2017_38","2017-09-24",1279,746
"Punggol","PG_B5","3100159551","008924276952","WS500414A","SUB","Direct","2017_39","2017-10-01",1013,3026
"Punggol","PG_B5","3100159551","008924276952","WS500414A","SUB","Direct","2017_40","2017-10-08",1167,2686
"Punggol","PG_B5","3100159551","008924276952","WS500414A","SUB","Direct","2017_41","2017-10-15",1007,2895
"Punggol","PG_B5","3100159551","008924276952","WS500414A","SUB","Direct","2017_42","2017-10-22",1709,3364
"Punggol","PG_B5","3100159551","008924276952","WS500414A","SUB","Direct","2017_43","2017-10-29",1441,3599
"Punggol","PG_B5","3100159555","008923850138","WS500422A","SUB","Direct","2017_31","2017-08-06",2426,1362
"Punggol","PG_B5","3100159555","008923850138","WS500422A","SUB","Direct","2017_32","2017-08-13",2523,2970
"Punggol","PG_B5","3100159555","008923850138","WS500422A","SUB","Direct","2017_33","2017-08-20",3354,3877
"Punggol","PG_B5","3100159555","008923850138","WS500422A","SUB","Direct","2017_34","2017-08-27",3355,4710
"Punggol","PG_B5","3100159555","008923850138","WS500422A","SUB","Direct","2017_35","2017-09-03",2327,3340
"Punggol","PG_B5","3100159555","008923850138","WS500422A","SUB","Direct","2017_36","2017-09-10",3537,2422
"Punggol","PG_B5","3100159555","008923850138","WS500422A","SUB","Direct","2017_37","2017-09-17",3512,3301
"Punggol","PG_B5","3100159555","008923850138","WS500422A","SUB","Direct","2017_38","2017-09-24",2424,746
"Punggol","PG_B5","3100159555","008923850138","WS500422A","SUB","Direct","2017_39","2017-10-01",3619,3026
"Punggol","PG_B5","3100159555","008923850138","WS500422A","SUB","Direct","2017_40","2017-10-08",2808,2686
"Punggol","PG_B5","3100159555","008923850138","WS500422A","SUB","Direct","2017_41","2017-10-15",2553,2895
"Punggol","PG_B5","3100159555","008923850138","WS500422A","SUB","Direct","2017_42","2017-10-22",4659,3364
"Punggol","PG_B5","3100159555","008923850138","WS500422A","SUB","Direct","2017_43","2017-10-29",3935,3599
"Punggol","PG_B5","3100159559","008932777405","WS500430A","SUB","Indirect","2017_31","2017-08-06",2462,492
"Punggol","PG_B5","3100159559","008932777405","WS500430A","SUB","Indirect","2017_32","2017-08-13",2685,5100
"Punggol","PG_B5","3100159559","008932777405","WS500430A","SUB","Indirect","2017_33","2017-08-20",2971,1251
"Punggol","PG_B5","3100159559","008932777405","WS500430A","SUB","Indirect","2017_34","2017-08-27",2917,4037
"Punggol","PG_B5","3100159559","008932777405","WS500430A","SUB","Indirect","2017_35","2017-09-03",2695,2398
"Punggol","PG_B5","3100159559","008932777405","WS500430A","SUB","Indirect","2017_36","2017-09-10",2660,3475
"Punggol","PG_B5","3100159559","008932777405","WS500430A","SUB","Indirect","2017_37","2017-09-17",2778,3047
"Punggol","PG_B5","3100159559","008932777405","WS500430A","SUB","Indirect","2017_38","2017-09-24",2951,2363
"Punggol","PG_B5","3100159559","008932777405","WS500430A","SUB","Indirect","2017_39","2017-10-01",2024,-1543
"Punggol","PG_B5","3100159559","008932777405","WS500430A","SUB","Indirect","2017_40","2017-10-08",2416,6452
"Punggol","PG_B5","3100159559","008932777405","WS500430A","SUB","Indirect","2017_41","2017-10-15",3002,-945
"Punggol","PG_B5","3100159559","008932777405","WS500430A","SUB","Indirect","2017_42","2017-10-22",3320,5122
"Punggol","PG_B5","3100159559","008932777405","WS500430A","SUB","Indirect","2017_43","2017-10-29",3192,486
"Punggol","PG_B5","3100159563","008923636156","WS500438A","SUB","Indirect","2017_31","2017-08-06",1639,492
"Punggol","PG_B5","3100159563","008923636156","WS500438A","SUB","Indirect","2017_32","2017-08-13",1881,5100
"Punggol","PG_B5","3100159563","008923636156","WS500438A","SUB","Indirect","2017_33","2017-08-20",1536,1251
"Punggol","PG_B5","3100159563","008923636156","WS500438A","SUB","Indirect","2017_34","2017-08-27",1381,4037
"Punggol","PG_B5","3100159563","008923636156","WS500438A","SUB","Indirect","2017_35","2017-09-03",1458,2398
"Punggol","PG_B5","3100159563","008923636156","WS500438A","SUB","Indirect","2017_36","2017-09-10",1428,3475
"Punggol","PG_B5","3100159563","008923636156","WS500438A","SUB","Indirect","2017_37","2017-09-17",1772,3047
"Punggol","PG_B5","3100159563","008923636156","WS500438A","SUB","Indirect","2017_38","2017-09-24",0,2363
"Punggol","PG_B5","3100159563","008923636156","WS500438A","SUB","Indirect","2017_39","2017-10-01",236,-1543
"Punggol","PG_B5","3100159563","008923636156","WS500438A","SUB","Indirect","2017_40","2017-10-08",1638,6452
"Punggol","PG_B5","3100159563","008923636156","WS500438A","SUB","Indirect","2017_41","2017-10-15",1484,-945
"Punggol","PG_B5","3100159563","008923636156","WS500438A","SUB","Indirect","2017_42","2017-10-22",1426,5122
"Punggol","PG_B5","3100159563","008923636156","WS500438A","SUB","Indirect","2017_43","2017-10-29",1436,486
"Punggol","PG_B5","3100159567","008928308280","WS500446A","SUB","Indirect","2017_31","2017-08-06",2817,492
"Punggol","PG_B5","3100159567","008928308280","WS500446A","SUB","Indirect","2017_32","2017-08-13",5091,5100
"Punggol","PG_B5","3100159567","008928308280","WS500446A","SUB","Indirect","2017_33","2017-08-20",4660,1251
"Punggol","PG_B5","3100159567","008928308280","WS500446A","SUB","Indirect","2017_34","2017-08-27",5038,4037
"Punggol","PG_B5","3100159567","008928308280","WS500446A","SUB","Indirect","2017_35","2017-09-03",5307,2398
"Punggol","PG_B5","3100159567","008928308280","WS500446A","SUB","Indirect","2017_36","2017-09-10",4393,3475
"Punggol","PG_B5","3100159567","008928308280","WS500446A","SUB","Indirect","2017_37","2017-09-17",5459,3047
"Punggol","PG_B5","3100159567","008928308280","WS500446A","SUB","Indirect","2017_38","2017-09-24",4614,2363
"Punggol","PG_B5","3100159567","008928308280","WS500446A","SUB","Indirect","2017_39","2017-10-01",5002,-1543
"Punggol","PG_B5","3100159567","008928308280","WS500446A","SUB","Indirect","2017_40","2017-10-08",4926,6452
"Punggol","PG_B5","3100159567","008928308280","WS500446A","SUB","Indirect","2017_41","2017-10-15",4720,-945
"Punggol","PG_B5","3100159567","008928308280","WS500446A","SUB","Indirect","2017_42","2017-10-22",4697,5122
"Punggol","PG_B5","3100159567","008928308280","WS500446A","SUB","Indirect","2017_43","2017-10-29",4933,486
"Punggol","PG_B5","3100159571","008923745114","WS500454A","SUB","Indirect","2017_31","2017-08-06",4283,492
"Punggol","PG_B5","3100159571","008923745114","WS500454A","SUB","Indirect","2017_32","2017-08-13",4090,5100
"Punggol","PG_B5","3100159571","008923745114","WS500454A","SUB","Indirect","2017_33","2017-08-20",4740,1251
"Punggol","PG_B5","3100159571","008923745114","WS500454A","SUB","Indirect","2017_34","2017-08-27",4594,4037
"Punggol","PG_B5","3100159571","008923745114","WS500454A","SUB","Indirect","2017_35","2017-09-03",5450,2398
"Punggol","PG_B5","3100159571","008923745114","WS500454A","SUB","Indirect","2017_36","2017-09-10",5023,3475
"Punggol","PG_B5","3100159571","008923745114","WS500454A","SUB","Indirect","2017_37","2017-09-17",4823,3047
"Punggol","PG_B5","3100159571","008923745114","WS500454A","SUB","Indirect","2017_38","2017-09-24",4851,2363
"Punggol","PG_B5","3100159571","008923745114","WS500454A","SUB","Indirect","2017_39","2017-10-01",5210,-1543
"Punggol","PG_B5","3100159571","008923745114","WS500454A","SUB","Indirect","2017_40","2017-10-08",3972,6452
"Punggol","PG_B5","3100159571","008923745114","WS500454A","SUB","Indirect","2017_41","2017-10-15",4678,-945
"Punggol","PG_B5","3100159571","008923745114","WS500454A","SUB","Indirect","2017_42","2017-10-22",4304,5122
"Punggol","PG_B5","3100159571","008923745114","WS500454A","SUB","Indirect","2017_43","2017-10-29",4376,486
"Punggol","PG_B5","3100159575","008923848132","WS500462A","SUB","Indirect","2017_31","2017-08-06",1360,492
"Punggol","PG_B5","3100159575","008923848132","WS500462A","SUB","Indirect","2017_32","2017-08-13",1088,5100
"Punggol","PG_B5","3100159575","008923848132","WS500462A","SUB","Indirect","2017_33","2017-08-20",918,1251
"Punggol","PG_B5","3100159575","008923848132","WS500462A","SUB","Indirect","2017_34","2017-08-27",1274,4037
"Punggol","PG_B5","3100159575","008923848132","WS500462A","SUB","Indirect","2017_35","2017-09-03",1304,2398
"Punggol","PG_B5","3100159575","008923848132","WS500462A","SUB","Indirect","2017_36","2017-09-10",1457,3475
"Punggol","PG_B5","3100159575","008923848132","WS500462A","SUB","Indirect","2017_37","2017-09-17",1399,3047
"Punggol","PG_B5","3100159575","008923848132","WS500462A","SUB","Indirect","2017_38","2017-09-24",1192,2363
"Punggol","PG_B5","3100159575","008923848132","WS500462A","SUB","Indirect","2017_39","2017-10-01",1521,-1543
"Punggol","PG_B5","3100159575","008923848132","WS500462A","SUB","Indirect","2017_40","2017-10-08",880,6452
"Punggol","PG_B5","3100159575","008923848132","WS500462A","SUB","Indirect","2017_41","2017-10-15",1227,-945
"Punggol","PG_B5","3100159575","008923848132","WS500462A","SUB","Indirect","2017_42","2017-10-22",1269,5122
"Punggol","PG_B5","3100159575","008923848132","WS500462A","SUB","Indirect","2017_43","2017-10-29",995,486
"Punggol","PG_B5","3100159579","008923611035","WS500470A","SUB","Indirect","2017_31","2017-08-06",1762,492
"Punggol","PG_B5","3100159579","008923611035","WS500470A","SUB","Indirect","2017_32","2017-08-13",1591,5100
"Punggol","PG_B5","3100159579","008923611035","WS500470A","SUB","Indirect","2017_33","2017-08-20",1635,1251
"Punggol","PG_B5","3100159579","008923611035","WS500470A","SUB","Indirect","2017_34","2017-08-27",1956,4037
"Punggol","PG_B5","3100159579","008923611035","WS500470A","SUB","Indirect","2017_35","2017-09-03",3065,2398
"Punggol","PG_B5","3100159579","008923611035","WS500470A","SUB","Indirect","2017_36","2017-09-10",1974,3475
"Punggol","PG_B5","3100159579","008923611035","WS500470A","SUB","Indirect","2017_37","2017-09-17",1691,3047
"Punggol","PG_B5","3100159579","008923611035","WS500470A","SUB","Indirect","2017_38","2017-09-24",2083,2363
"Punggol","PG_B5","3100159579","008923611035","WS500470A","SUB","Indirect","2017_39","2017-10-01",2005,-1543
"Punggol","PG_B5","3100159579","008923611035","WS500470A","SUB","Indirect","2017_40","2017-10-08",1155,6452
"Punggol","PG_B5","3100159579","008923611035","WS500470A","SUB","Indirect","2017_41","2017-10-15",1507,-945
"Punggol","PG_B5","3100159579","008923611035","WS500470A","SUB","Indirect","2017_42","2017-10-22",816,5122
"Punggol","PG_B5","3100159579","008923611035","WS500470A","SUB","Indirect","2017_43","2017-10-29",20,486
"Punggol","PG_B5","3100159587","008923614401","WS500486A","SUB","Indirect","2017_31","2017-08-06",4212,492
"Punggol","PG_B5","3100159587","008923614401","WS500486A","SUB","Indirect","2017_32","2017-08-13",5088,5100
"Punggol","PG_B5","3100159587","008923614401","WS500486A","SUB","Indirect","2017_33","2017-08-20",4692,1251
"Punggol","PG_B5","3100159587","008923614401","WS500486A","SUB","Indirect","2017_34","2017-08-27",5255,4037
"Punggol","PG_B5","3100159587","008923614401","WS500486A","SUB","Indirect","2017_35","2017-09-03",4272,2398
"Punggol","PG_B5","3100159587","008923614401","WS500486A","SUB","Indirect","2017_36","2017-09-10",5068,3475
"Punggol","PG_B5","3100159587","008923614401","WS500486A","SUB","Indirect","2017_37","2017-09-17",5271,3047
"Punggol","PG_B5","3100159587","008923614401","WS500486A","SUB","Indirect","2017_38","2017-09-24",4444,2363
"Punggol","PG_B5","3100159587","008923614401","WS500486A","SUB","Indirect","2017_39","2017-10-01",4682,-1543
"Punggol","PG_B5","3100159587","008923614401","WS500486A","SUB","Indirect","2017_40","2017-10-08",4917,6452
"Punggol","PG_B5","3100159587","008923614401","WS500486A","SUB","Indirect","2017_41","2017-10-15",4342,-945
"Punggol","PG_B5","3100159587","008923614401","WS500486A","SUB","Indirect","2017_42","2017-10-22",3347,5122
"Punggol","PG_B5","3100159587","008923614401","WS500486A","SUB","Indirect","2017_43","2017-10-29",3860,486
"Punggol","PG_B5","3100159591","008924315370","WS500494A","SUB","Indirect","2017_31","2017-08-06",1049,492
"Punggol","PG_B5","3100159591","008924315370","WS500494A","SUB","Indirect","2017_32","2017-08-13",1299,5100
"Punggol","PG_B5","3100159591","008924315370","WS500494A","SUB","Indirect","2017_33","2017-08-20",981,1251
"Punggol","PG_B5","3100159591","008924315370","WS500494A","SUB","Indirect","2017_34","2017-08-27",1273,4037
"Punggol","PG_B5","3100159591","008924315370","WS500494A","SUB","Indirect","2017_35","2017-09-03",1352,2398
"Punggol","PG_B5","3100159591","008924315370","WS500494A","SUB","Indirect","2017_36","2017-09-10",786,3475
"Punggol","PG_B5","3100159591","008924315370","WS500494A","SUB","Indirect","2017_37","2017-09-17",1149,3047
"Punggol","PG_B5","3100159591","008924315370","WS500494A","SUB","Indirect","2017_38","2017-09-24",1172,2363
"Punggol","PG_B5","3100159591","008924315370","WS500494A","SUB","Indirect","2017_39","2017-10-01",1398,-1543
"Punggol","PG_B5","3100159591","008924315370","WS500494A","SUB","Indirect","2017_40","2017-10-08",1295,6452
"Punggol","PG_B5","3100159591","008924315370","WS500494A","SUB","Indirect","2017_41","2017-10-15",1135,-945
"Punggol","PG_B5","3100159591","008924315370","WS500494A","SUB","Indirect","2017_42","2017-10-22",1391,5122
"Punggol","PG_B5","3100159591","008924315370","WS500494A","SUB","Indirect","2017_43","2017-10-29",1147,486
"Punggol","PG_B5","3100159595","EMPTY","WS500502A","SUB","Indirect","2017_31","2017-08-06",0,492
"Punggol","PG_B5","3100159595","EMPTY","WS500502A","SUB","Indirect","2017_32","2017-08-13",0,5100
"Punggol","PG_B5","3100159595","EMPTY","WS500502A","SUB","Indirect","2017_33","2017-08-20",773,1251
"Punggol","PG_B5","3100159595","EMPTY","WS500502A","SUB","Indirect","2017_34","2017-08-27",22,4037
"Punggol","PG_B5","3100159595","EMPTY","WS500502A","SUB","Indirect","2017_35","2017-09-03",0,2398
"Punggol","PG_B5","3100159595","EMPTY","WS500502A","SUB","Indirect","2017_36","2017-09-10",0,3475
"Punggol","PG_B5","3100159595","EMPTY","WS500502A","SUB","Indirect","2017_37","2017-09-17",0,3047
"Punggol","PG_B5","3100159595","EMPTY","WS500502A","SUB","Indirect","2017_38","2017-09-24",0,2363
"Punggol","PG_B5","3100159595","EMPTY","WS500502A","SUB","Indirect","2017_39","2017-10-01",0,-1543
"Punggol","PG_B5","3100159595","EMPTY","WS500502A","SUB","Indirect","2017_40","2017-10-08",0,6452
"Punggol","PG_B5","3100159595","EMPTY","WS500502A","SUB","Indirect","2017_41","2017-10-15",0,-945
"Punggol","PG_B5","3100159595","EMPTY","WS500502A","SUB","Indirect","2017_42","2017-10-22",35,5122
"Punggol","PG_B5","3100159595","EMPTY","WS500502A","SUB","Indirect","2017_43","2017-10-29",36,486
"Punggol","PG_B5","3100159599","008923603529","WS500510A","SUB","Indirect","2017_31","2017-08-06",1251,492
"Punggol","PG_B5","3100159599","008923603529","WS500510A","SUB","Indirect","2017_32","2017-08-13",1857,5100
"Punggol","PG_B5","3100159599","008923603529","WS500510A","SUB","Indirect","2017_33","2017-08-20",1944,1251
"Punggol","PG_B5","3100159599","008923603529","WS500510A","SUB","Indirect","2017_34","2017-08-27",1614,4037
"Punggol","PG_B5","3100159599","008923603529","WS500510A","SUB","Indirect","2017_35","2017-09-03",2236,2398
"Punggol","PG_B5","3100159599","008923603529","WS500510A","SUB","Indirect","2017_36","2017-09-10",1364,3475
"Punggol","PG_B5","3100159599","008923603529","WS500510A","SUB","Indirect","2017_37","2017-09-17",626,3047
"Punggol","PG_B5","3100159599","008923603529","WS500510A","SUB","Indirect","2017_38","2017-09-24",1373,2363
"Punggol","PG_B5","3100159599","008923603529","WS500510A","SUB","Indirect","2017_39","2017-10-01",1335,-1543
"Punggol","PG_B5","3100159599","008923603529","WS500510A","SUB","Indirect","2017_40","2017-10-08",1552,6452
"Punggol","PG_B5","3100159599","008923603529","WS500510A","SUB","Indirect","2017_41","2017-10-15",1723,-945
"Punggol","PG_B5","3100159599","008923603529","WS500510A","SUB","Indirect","2017_42","2017-10-22",2036,5122
"Punggol","PG_B5","3100159599","008923603529","WS500510A","SUB","Indirect","2017_43","2017-10-29",1650,486
"Punggol","PG_B5","3100159603","008929146333","WS500518A","SUB","Indirect","2017_31","2017-08-06",1748,492
"Punggol","PG_B5","3100159603","008929146333","WS500518A","SUB","Indirect","2017_32","2017-08-13",1938,5100
"Punggol","PG_B5","3100159603","008929146333","WS500518A","SUB","Indirect","2017_33","2017-08-20",1872,1251
"Punggol","PG_B5","3100159603","008929146333","WS500518A","SUB","Indirect","2017_34","2017-08-27",1907,4037
"Punggol","PG_B5","3100159603","008929146333","WS500518A","SUB","Indirect","2017_35","2017-09-03",2064,2398
"Punggol","PG_B5","3100159603","008929146333","WS500518A","SUB","Indirect","2017_36","2017-09-10",1999,3475
"Punggol","PG_B5","3100159603","008929146333","WS500518A","SUB","Indirect","2017_37","2017-09-17",1988,3047
"Punggol","PG_B5","3100159603","008929146333","WS500518A","SUB","Indirect","2017_38","2017-09-24",1869,2363
"Punggol","PG_B5","3100159603","008929146333","WS500518A","SUB","Indirect","2017_39","2017-10-01",2022,-1543
"Punggol","PG_B5","3100159603","008929146333","WS500518A","SUB","Indirect","2017_40","2017-10-08",2375,6452
"Punggol","PG_B5","3100159603","008929146333","WS500518A","SUB","Indirect","2017_41","2017-10-15",2014,-945
"Punggol","PG_B5","3100159603","008929146333","WS500518A","SUB","Indirect","2017_42","2017-10-22",2250,5122
"Punggol","PG_B5","3100159603","008929146333","WS500518A","SUB","Indirect","2017_43","2017-10-29",2262,486
"Punggol","PG_B5","3100159607","008923614914","WS500526A","SUB","Indirect","2017_31","2017-08-06",3072,492
"Punggol","PG_B5","3100159607","008923614914","WS500526A","SUB","Indirect","2017_32","2017-08-13",3366,5100
"Punggol","PG_B5","3100159607","008923614914","WS500526A","SUB","Indirect","2017_33","2017-08-20",3636,1251
"Punggol","PG_B5","3100159607","008923614914","WS500526A","SUB","Indirect","2017_34","2017-08-27",3358,4037
"Punggol","PG_B5","3100159607","008923614914","WS500526A","SUB","Indirect","2017_35","2017-09-03",3334,2398
"Punggol","PG_B5","3100159607","008923614914","WS500526A","SUB","Indirect","2017_36","2017-09-10",3546,3475
"Punggol","PG_B5","3100159607","008923614914","WS500526A","SUB","Indirect","2017_37","2017-09-17",3616,3047
"Punggol","PG_B5","3100159607","008923614914","WS500526A","SUB","Indirect","2017_38","2017-09-24",3395,2363
"Punggol","PG_B5","3100159607","008923614914","WS500526A","SUB","Indirect","2017_39","2017-10-01",3258,-1543
"Punggol","PG_B5","3100159607","008923614914","WS500526A","SUB","Indirect","2017_40","2017-10-08",3222,6452
"Punggol","PG_B5","3100159607","008923614914","WS500526A","SUB","Indirect","2017_41","2017-10-15",3351,-945
"Punggol","PG_B5","3100159607","008923614914","WS500526A","SUB","Indirect","2017_42","2017-10-22",4329,5122
"Punggol","PG_B5","3100159607","008923614914","WS500526A","SUB","Indirect","2017_43","2017-10-29",3454,486
"Punggol","PG_B5","3100159611","008929107699","WS500399A","SUB","Direct","2017_31","2017-08-06",2438,1362
"Punggol","PG_B5","3100159611","008929107699","WS500399A","SUB","Direct","2017_32","2017-08-13",2963,2970
"Punggol","PG_B5","3100159611","008929107699","WS500399A","SUB","Direct","2017_33","2017-08-20",2682,3877
"Punggol","PG_B5","3100159611","008929107699","WS500399A","SUB","Direct","2017_34","2017-08-27",3147,4710
"Punggol","PG_B5","3100159611","008929107699","WS500399A","SUB","Direct","2017_35","2017-09-03",2847,3340
"Punggol","PG_B5","3100159611","008929107699","WS500399A","SUB","Direct","2017_36","2017-09-10",3578,2422
"Punggol","PG_B5","3100159611","008929107699","WS500399A","SUB","Direct","2017_37","2017-09-17",2578,3301
"Punggol","PG_B5","3100159611","008929107699","WS500399A","SUB","Direct","2017_38","2017-09-24",2910,746
"Punggol","PG_B5","3100159611","008929107699","WS500399A","SUB","Direct","2017_39","2017-10-01",2680,3026
"Punggol","PG_B5","3100159611","008929107699","WS500399A","SUB","Direct","2017_40","2017-10-08",2821,2686
"Punggol","PG_B5","3100159611","008929107699","WS500399A","SUB","Direct","2017_41","2017-10-15",2531,2895
"Punggol","PG_B5","3100159611","008929107699","WS500399A","SUB","Direct","2017_42","2017-10-22",3009,3364
"Punggol","PG_B5","3100159611","008929107699","WS500399A","SUB","Direct","2017_43","2017-10-29",2519,3599
"Punggol","PG_B5","3100159615","008923636016","WS500407A","SUB","Direct","2017_31","2017-08-06",6635,1362
"Punggol","PG_B5","3100159615","008923636016","WS500407A","SUB","Direct","2017_32","2017-08-13",6744,2970
"Punggol","PG_B5","3100159615","008923636016","WS500407A","SUB","Direct","2017_33","2017-08-20",6283,3877
"Punggol","PG_B5","3100159615","008923636016","WS500407A","SUB","Direct","2017_34","2017-08-27",6914,4710
"Punggol","PG_B5","3100159615","008923636016","WS500407A","SUB","Direct","2017_35","2017-09-03",6937,3340
"Punggol","PG_B5","3100159615","008923636016","WS500407A","SUB","Direct","2017_36","2017-09-10",6589,2422
"Punggol","PG_B5","3100159615","008923636016","WS500407A","SUB","Direct","2017_37","2017-09-17",7235,3301
"Punggol","PG_B5","3100159615","008923636016","WS500407A","SUB","Direct","2017_38","2017-09-24",7303,746
"Punggol","PG_B5","3100159615","008923636016","WS500407A","SUB","Direct","2017_39","2017-10-01",7558,3026
"Punggol","PG_B5","3100159615","008923636016","WS500407A","SUB","Direct","2017_40","2017-10-08",7348,2686
"Punggol","PG_B5","3100159615","008923636016","WS500407A","SUB","Direct","2017_41","2017-10-15",7919,2895
"Punggol","PG_B5","3100159615","008923636016","WS500407A","SUB","Direct","2017_42","2017-10-22",7463,3364
"Punggol","PG_B5","3100159615","008923636016","WS500407A","SUB","Direct","2017_43","2017-10-29",7193,3599
"Punggol","PG_B5","3100159619","008923616364","WS500415A","SUB","Direct","2017_31","2017-08-06",1554,1362
"Punggol","PG_B5","3100159619","008923616364","WS500415A","SUB","Direct","2017_32","2017-08-13",2283,2970
"Punggol","PG_B5","3100159619","008923616364","WS500415A","SUB","Direct","2017_33","2017-08-20",2323,3877
"Punggol","PG_B5","3100159619","008923616364","WS500415A","SUB","Direct","2017_34","2017-08-27",1761,4710
"Punggol","PG_B5","3100159619","008923616364","WS500415A","SUB","Direct","2017_35","2017-09-03",2007,3340
"Punggol","PG_B5","3100159619","008923616364","WS500415A","SUB","Direct","2017_36","2017-09-10",1487,2422
"Punggol","PG_B5","3100159619","008923616364","WS500415A","SUB","Direct","2017_37","2017-09-17",1833,3301
"Punggol","PG_B5","3100159619","008923616364","WS500415A","SUB","Direct","2017_38","2017-09-24",2042,746
"Punggol","PG_B5","3100159619","008923616364","WS500415A","SUB","Direct","2017_39","2017-10-01",1647,3026
"Punggol","PG_B5","3100159619","008923616364","WS500415A","SUB","Direct","2017_40","2017-10-08",1965,2686
"Punggol","PG_B5","3100159619","008923616364","WS500415A","SUB","Direct","2017_41","2017-10-15",2023,2895
"Punggol","PG_B5","3100159619","008923616364","WS500415A","SUB","Direct","2017_42","2017-10-22",2106,3364
"Punggol","PG_B5","3100159619","008923616364","WS500415A","SUB","Direct","2017_43","2017-10-29",2196,3599
"Punggol","PG_B5","3100159623","008923670155","WS500423A","SUB","Direct","2017_31","2017-08-06",0,1362
"Punggol","PG_B5","3100159623","008923670155","WS500423A","SUB","Direct","2017_32","2017-08-13",212,2970
"Punggol","PG_B5","3100159623","008923670155","WS500423A","SUB","Direct","2017_33","2017-08-20",1,3877
"Punggol","PG_B5","3100159623","008923670155","WS500423A","SUB","Direct","2017_34","2017-08-27",0,4710
"Punggol","PG_B5","3100159623","008923670155","WS500423A","SUB","Direct","2017_35","2017-09-03",0,3340
