"site","block","service_point_sn","pub_cust_id","meter_sn","meter_type","supply","week","LastDayofWeek","WeeklyConsumption"
"Punggol","PG_B5","3100159527","008924402442","WS500493A","SUB","Indirect","2017_33",2017-08-20,1464
"Punggol","PG_B5","3100159527","008924402442","WS500493A","SUB","Indirect","2017_34",2017-08-27,1012
"Punggol","PG_B5","3100159527","008924402442","WS500493A","SUB","Indirect","2017_35",2017-09-03,1277
"Punggol","PG_B5","3100159527","008924402442","WS500493A","SUB","Indirect","2017_36",2017-09-10,1540
"Punggol","PG_B5","3100159527","008924402442","WS500493A","SUB","Indirect","2017_37",2017-09-17,930
"Punggol","PG_B5","3100159527","008924402442","WS500493A","SUB","Indirect","2017_38",2017-09-24,1077
"Punggol","PG_B5","3100159527","008924402442","WS500493A","SUB","Indirect","2017_39",2017-10-01,973
"Punggol","PG_B5","3100159527","008924402442","WS500493A","SUB","Indirect","2017_40",2017-10-08,1046
"Punggol","PG_B5","3100159527","008924402442","WS500493A","SUB","Indirect","2017_41",2017-10-15,907
"Punggol","PG_B5","3100159527","008924402442","WS500493A","SUB","Indirect","2017_42",2017-10-22,1370
"Punggol","PG_B5","3100159527","008924402442","WS500493A","SUB","Indirect","2017_43",2017-10-29,1675
"Punggol","PG_B5","3100159527","008924402442","WS500493A","SUB","Indirect","2017_44",2017-11-05,844
"Punggol","PG_B5","3100159527","008924402442","WS500493A","SUB","Indirect","2017_45",2017-11-11,471
"Punggol","PG_B5","3100159531","008923614112","WS500501A","SUB","Indirect","2017_31",2017-08-06,3177
"Punggol","PG_B5","3100159531","008923614112","WS500501A","SUB","Indirect","2017_32",2017-08-13,3836
"Punggol","PG_B5","3100159531","008923614112","WS500501A","SUB","Indirect","2017_33",2017-08-20,2424
"Punggol","PG_B5","3100159531","008923614112","WS500501A","SUB","Indirect","2017_34",2017-08-27,2273
"Punggol","PG_B5","3100159531","008923614112","WS500501A","SUB","Indirect","2017_35",2017-09-03,2718
"Punggol","PG_B5","3100159531","008923614112","WS500501A","SUB","Indirect","2017_36",2017-09-10,2403
"Punggol","PG_B5","3100159531","008923614112","WS500501A","SUB","Indirect","2017_37",2017-09-17,1940
"Punggol","PG_B5","3100159531","008923614112","WS500501A","SUB","Indirect","2017_38",2017-09-24,2365
"Punggol","PG_B5","3100159531","008923614112","WS500501A","SUB","Indirect","2017_39",2017-10-01,2030
"Punggol","PG_B5","3100159531","008923614112","WS500501A","SUB","Indirect","2017_40",2017-10-08,1982
"Punggol","PG_B5","3100159531","008923614112","WS500501A","SUB","Indirect","2017_41",2017-10-15,2034
"Punggol","PG_B5","3100159531","008923614112","WS500501A","SUB","Indirect","2017_42",2017-10-22,2088
"Punggol","PG_B5","3100159531","008923614112","WS500501A","SUB","Indirect","2017_43",2017-10-29,1941
"Punggol","PG_B5","3100159531","008923614112","WS500501A","SUB","Indirect","2017_44",2017-11-05,2115
"Punggol","PG_B5","3100159531","008923614112","WS500501A","SUB","Indirect","2017_45",2017-11-11,1515
"Punggol","PG_B5","3100159535","8936168841","WS500509A","SUB","Indirect","2017_31",2017-08-06,1969
"Punggol","PG_B5","3100159535","8936168841","WS500509A","SUB","Indirect","2017_32",2017-08-13,2541
"Punggol","PG_B5","3100159535","8936168841","WS500509A","SUB","Indirect","2017_33",2017-08-20,2357
"Punggol","PG_B5","3100159535","8936168841","WS500509A","SUB","Indirect","2017_34",2017-08-27,1731
"Punggol","PG_B5","3100159535","8936168841","WS500509A","SUB","Indirect","2017_35",2017-09-03,1165
"Punggol","PG_B5","3100159535","8936168841","WS500509A","SUB","Indirect","2017_36",2017-09-10,3814
"Punggol","PG_B5","3100159535","8936168841","WS500509A","SUB","Indirect","2017_37",2017-09-17,1463
"Punggol","PG_B5","3100159535","8936168841","WS500509A","SUB","Indirect","2017_38",2017-09-24,725
"Punggol","PG_B5","3100159535","8936168841","WS500509A","SUB","Indirect","2017_39",2017-10-01,0
"Punggol","PG_B5","3100159535","8936168841","WS500509A","SUB","Indirect","2017_40",2017-10-08,0
"Punggol","PG_B5","3100159535","8936168841","WS500509A","SUB","Indirect","2017_41",2017-10-15,728
"Punggol","PG_B5","3100159535","8936168841","WS500509A","SUB","Indirect","2017_42",2017-10-22,170
"Punggol","PG_B5","3100159535","8936168841","WS500509A","SUB","Indirect","2017_43",2017-10-29,3393
"Punggol","PG_B5","3100159535","8936168841","WS500509A","SUB","Indirect","2017_44",2017-11-05,2711
"Punggol","PG_B5","3100159535","8936168841","WS500509A","SUB","Indirect","2017_45",2017-11-11,1721
"Punggol","PG_B5","3100159539","008923616331","WS500517A","SUB","Indirect","2017_31",2017-08-06,17
"Punggol","PG_B5","3100159539","008923616331","WS500517A","SUB","Indirect","2017_32",2017-08-13,95
"Punggol","PG_B5","3100159539","008923616331","WS500517A","SUB","Indirect","2017_33",2017-08-20,0
"Punggol","PG_B5","3100159539","008923616331","WS500517A","SUB","Indirect","2017_34",2017-08-27,0
"Punggol","PG_B5","3100159539","008923616331","WS500517A","SUB","Indirect","2017_35",2017-09-03,197
"Punggol","PG_B5","3100159539","008923616331","WS500517A","SUB","Indirect","2017_36",2017-09-10,0
"Punggol","PG_B5","3100159539","008923616331","WS500517A","SUB","Indirect","2017_37",2017-09-17,0
"Punggol","PG_B5","3100159539","008923616331","WS500517A","SUB","Indirect","2017_38",2017-09-24,208
"Punggol","PG_B5","3100159539","008923616331","WS500517A","SUB","Indirect","2017_39",2017-10-01,0
"Punggol","PG_B5","3100159539","008923616331","WS500517A","SUB","Indirect","2017_40",2017-10-08,0
"Punggol","PG_B5","3100159539","008923616331","WS500517A","SUB","Indirect","2017_41",2017-10-15,49
"Punggol","PG_B5","3100159539","008923616331","WS500517A","SUB","Indirect","2017_42",2017-10-22,0
"Punggol","PG_B5","3100159539","008923616331","WS500517A","SUB","Indirect","2017_43",2017-10-29,0
"Punggol","PG_B5","3100159539","008923616331","WS500517A","SUB","Indirect","2017_44",2017-11-05,0
"Punggol","PG_B5","3100159539","008923616331","WS500517A","SUB","Indirect","2017_45",2017-11-11,120
"Punggol","PG_B5","3100159543","008923598968","WS500525A","SUB","Indirect","2017_31",2017-08-06,3091
"Punggol","PG_B5","3100159543","008923598968","WS500525A","SUB","Indirect","2017_32",2017-08-13,1848
"Punggol","PG_B5","3100159543","008923598968","WS500525A","SUB","Indirect","2017_33",2017-08-20,2484
"Punggol","PG_B5","3100159543","008923598968","WS500525A","SUB","Indirect","2017_34",2017-08-27,2613
"Punggol","PG_B5","3100159543","008923598968","WS500525A","SUB","Indirect","2017_35",2017-09-03,2062
"Punggol","PG_B5","3100159543","008923598968","WS500525A","SUB","Indirect","2017_36",2017-09-10,1800
"Punggol","PG_B5","3100159543","008923598968","WS500525A","SUB","Indirect","2017_37",2017-09-17,1597
"Punggol","PG_B5","3100159543","008923598968","WS500525A","SUB","Indirect","2017_38",2017-09-24,1901
"Punggol","PG_B5","3100159543","008923598968","WS500525A","SUB","Indirect","2017_39",2017-10-01,1500
"Punggol","PG_B5","3100159543","008923598968","WS500525A","SUB","Indirect","2017_40",2017-10-08,2120
"Punggol","PG_B5","3100159543","008923598968","WS500525A","SUB","Indirect","2017_41",2017-10-15,1397
"Punggol","PG_B5","3100159543","008923598968","WS500525A","SUB","Indirect","2017_42",2017-10-22,1664
"Punggol","PG_B5","3100159543","008923598968","WS500525A","SUB","Indirect","2017_43",2017-10-29,1778
"Punggol","PG_B5","3100159543","008923598968","WS500525A","SUB","Indirect","2017_44",2017-11-05,1746
"Punggol","PG_B5","3100159543","008923598968","WS500525A","SUB","Indirect","2017_45",2017-11-11,1380
"Punggol","PG_B5","3100159547","008928951022","WS500406A","SUB","Direct","2017_31",2017-08-06,4617
"Punggol","PG_B5","3100159547","008928951022","WS500406A","SUB","Direct","2017_32",2017-08-13,4620
"Punggol","PG_B5","3100159547","008928951022","WS500406A","SUB","Direct","2017_33",2017-08-20,3540
"Punggol","PG_B5","3100159547","008928951022","WS500406A","SUB","Direct","2017_34",2017-08-27,4490
"Punggol","PG_B5","3100159547","008928951022","WS500406A","SUB","Direct","2017_35",2017-09-03,5832
"Punggol","PG_B5","3100159547","008928951022","WS500406A","SUB","Direct","2017_36",2017-09-10,4389
"Punggol","PG_B5","3100159547","008928951022","WS500406A","SUB","Direct","2017_37",2017-09-17,4998
"Punggol","PG_B5","3100159547","008928951022","WS500406A","SUB","Direct","2017_38",2017-09-24,4533
"Punggol","PG_B5","3100159547","008928951022","WS500406A","SUB","Direct","2017_39",2017-10-01,4465
"Punggol","PG_B5","3100159547","008928951022","WS500406A","SUB","Direct","2017_40",2017-10-08,4551
"Punggol","PG_B5","3100159547","008928951022","WS500406A","SUB","Direct","2017_41",2017-10-15,4187
"Punggol","PG_B5","3100159547","008928951022","WS500406A","SUB","Direct","2017_42",2017-10-22,5186
"Punggol","PG_B5","3100159547","008928951022","WS500406A","SUB","Direct","2017_43",2017-10-29,3922
"Punggol","PG_B5","3100159547","008928951022","WS500406A","SUB","Direct","2017_44",2017-11-05,4006
"Punggol","PG_B5","3100159547","008928951022","WS500406A","SUB","Direct","2017_45",2017-11-11,3716
"Punggol","PG_B5","3100159551","008924276952","WS500414A","SUB","Direct","2017_31",2017-08-06,862
"Punggol","PG_B5","3100159551","008924276952","WS500414A","SUB","Direct","2017_32",2017-08-13,1411
"Punggol","PG_B5","3100159551","008924276952","WS500414A","SUB","Direct","2017_33",2017-08-20,1727
"Punggol","PG_B5","3100159551","008924276952","WS500414A","SUB","Direct","2017_34",2017-08-27,976
"Punggol","PG_B5","3100159551","008924276952","WS500414A","SUB","Direct","2017_35",2017-09-03,1195
"Punggol","PG_B5","3100159551","008924276952","WS500414A","SUB","Direct","2017_36",2017-09-10,925
"Punggol","PG_B5","3100159551","008924276952","WS500414A","SUB","Direct","2017_37",2017-09-17,1471
"Punggol","PG_B5","3100159551","008924276952","WS500414A","SUB","Direct","2017_38",2017-09-24,1279
"Punggol","PG_B5","3100159551","008924276952","WS500414A","SUB","Direct","2017_39",2017-10-01,1013
"Punggol","PG_B5","3100159551","008924276952","WS500414A","SUB","Direct","2017_40",2017-10-08,1167
"Punggol","PG_B5","3100159551","008924276952","WS500414A","SUB","Direct","2017_41",2017-10-15,1007
"Punggol","PG_B5","3100159551","008924276952","WS500414A","SUB","Direct","2017_42",2017-10-22,1709
"Punggol","PG_B5","3100159551","008924276952","WS500414A","SUB","Direct","2017_43",2017-10-29,1441
"Punggol","PG_B5","3100159551","008924276952","WS500414A","SUB","Direct","2017_44",2017-11-05,190
"Punggol","PG_B5","3100159551","008924276952","WS500414A","SUB","Direct","2017_45",2017-11-11,344
"Punggol","PG_B5","3100159555","008923850138","WS500422A","SUB","Direct","2017_31",2017-08-06,2426
"Punggol","PG_B5","3100159555","008923850138","WS500422A","SUB","Direct","2017_32",2017-08-13,2523
"Punggol","PG_B5","3100159555","008923850138","WS500422A","SUB","Direct","2017_33",2017-08-20,3354
"Punggol","PG_B5","3100159555","008923850138","WS500422A","SUB","Direct","2017_34",2017-08-27,3355
"Punggol","PG_B5","3100159555","008923850138","WS500422A","SUB","Direct","2017_35",2017-09-03,2327
"Punggol","PG_B5","3100159555","008923850138","WS500422A","SUB","Direct","2017_36",2017-09-10,3537
"Punggol","PG_B5","3100159555","008923850138","WS500422A","SUB","Direct","2017_37",2017-09-17,3512
"Punggol","PG_B5","3100159555","008923850138","WS500422A","SUB","Direct","2017_38",2017-09-24,2424
"Punggol","PG_B5","3100159555","008923850138","WS500422A","SUB","Direct","2017_39",2017-10-01,3619
"Punggol","PG_B5","3100159555","008923850138","WS500422A","SUB","Direct","2017_40",2017-10-08,2808
"Punggol","PG_B5","3100159555","008923850138","WS500422A","SUB","Direct","2017_41",2017-10-15,2553
"Punggol","PG_B5","3100159555","008923850138","WS500422A","SUB","Direct","2017_42",2017-10-22,4659
"Punggol","PG_B5","3100159555","008923850138","WS500422A","SUB","Direct","2017_43",2017-10-29,3935
"Punggol","PG_B5","3100159555","008923850138","WS500422A","SUB","Direct","2017_44",2017-11-05,4312
"Punggol","PG_B5","3100159555","008923850138","WS500422A","SUB","Direct","2017_45",2017-11-11,2739
"Punggol","PG_B5","3100159559","008932777405","WS500430A","SUB","Indirect","2017_31",2017-08-06,2462
"Punggol","PG_B5","3100159559","008932777405","WS500430A","SUB","Indirect","2017_32",2017-08-13,2685
"Punggol","PG_B5","3100159559","008932777405","WS500430A","SUB","Indirect","2017_33",2017-08-20,2971
"Punggol","PG_B5","3100159559","008932777405","WS500430A","SUB","Indirect","2017_34",2017-08-27,2917
"Punggol","PG_B5","3100159559","008932777405","WS500430A","SUB","Indirect","2017_35",2017-09-03,2695
"Punggol","PG_B5","3100159559","008932777405","WS500430A","SUB","Indirect","2017_36",2017-09-10,2660
"Punggol","PG_B5","3100159559","008932777405","WS500430A","SUB","Indirect","2017_37",2017-09-17,2778
"Punggol","PG_B5","3100159559","008932777405","WS500430A","SUB","Indirect","2017_38",2017-09-24,2951
"Punggol","PG_B5","3100159559","008932777405","WS500430A","SUB","Indirect","2017_39",2017-10-01,2024
"Punggol","PG_B5","3100159559","008932777405","WS500430A","SUB","Indirect","2017_40",2017-10-08,2416
"Punggol","PG_B5","3100159559","008932777405","WS500430A","SUB","Indirect","2017_41",2017-10-15,3002
"Punggol","PG_B5","3100159559","008932777405","WS500430A","SUB","Indirect","2017_42",2017-10-22,3320
"Punggol","PG_B5","3100159559","008932777405","WS500430A","SUB","Indirect","2017_43",2017-10-29,3192
"Punggol","PG_B5","3100159559","008932777405","WS500430A","SUB","Indirect","2017_44",2017-11-05,3202
"Punggol","PG_B5","3100159559","008932777405","WS500430A","SUB","Indirect","2017_45",2017-11-11,2189
"Punggol","PG_B5","3100159563","008923636156","WS500438A","SUB","Indirect","2017_31",2017-08-06,1639
"Punggol","PG_B5","3100159563","008923636156","WS500438A","SUB","Indirect","2017_32",2017-08-13,1881
"Punggol","PG_B5","3100159563","008923636156","WS500438A","SUB","Indirect","2017_33",2017-08-20,1536
"Punggol","PG_B5","3100159563","008923636156","WS500438A","SUB","Indirect","2017_34",2017-08-27,1381
"Punggol","PG_B5","3100159563","008923636156","WS500438A","SUB","Indirect","2017_35",2017-09-03,1458
"Punggol","PG_B5","3100159563","008923636156","WS500438A","SUB","Indirect","2017_36",2017-09-10,1428
"Punggol","PG_B5","3100159563","008923636156","WS500438A","SUB","Indirect","2017_37",2017-09-17,1772
"Punggol","PG_B5","3100159563","008923636156","WS500438A","SUB","Indirect","2017_38",2017-09-24,0
"Punggol","PG_B5","3100159563","008923636156","WS500438A","SUB","Indirect","2017_39",2017-10-01,236
"Punggol","PG_B5","3100159563","008923636156","WS500438A","SUB","Indirect","2017_40",2017-10-08,1638
"Punggol","PG_B5","3100159563","008923636156","WS500438A","SUB","Indirect","2017_41",2017-10-15,1484
"Punggol","PG_B5","3100159563","008923636156","WS500438A","SUB","Indirect","2017_42",2017-10-22,1426
"Punggol","PG_B5","3100159563","008923636156","WS500438A","SUB","Indirect","2017_43",2017-10-29,1436
"Punggol","PG_B5","3100159563","008923636156","WS500438A","SUB","Indirect","2017_44",2017-11-05,1251
"Punggol","PG_B5","3100159563","008923636156","WS500438A","SUB","Indirect","2017_45",2017-11-11,1071
"Punggol","PG_B5","3100159567","008928308280","WS500446A","SUB","Indirect","2017_31",2017-08-06,2817
"Punggol","PG_B5","3100159567","008928308280","WS500446A","SUB","Indirect","2017_32",2017-08-13,5091
"Punggol","PG_B5","3100159567","008928308280","WS500446A","SUB","Indirect","2017_33",2017-08-20,4660
"Punggol","PG_B5","3100159567","008928308280","WS500446A","SUB","Indirect","2017_34",2017-08-27,5038
"Punggol","PG_B5","3100159567","008928308280","WS500446A","SUB","Indirect","2017_35",2017-09-03,5307
"Punggol","PG_B5","3100159567","008928308280","WS500446A","SUB","Indirect","2017_36",2017-09-10,4393
"Punggol","PG_B5","3100159567","008928308280","WS500446A","SUB","Indirect","2017_37",2017-09-17,5459
"Punggol","PG_B5","3100159567","008928308280","WS500446A","SUB","Indirect","2017_38",2017-09-24,4614
"Punggol","PG_B5","3100159567","008928308280","WS500446A","SUB","Indirect","2017_39",2017-10-01,5002
"Punggol","PG_B5","3100159567","008928308280","WS500446A","SUB","Indirect","2017_40",2017-10-08,4926
"Punggol","PG_B5","3100159567","008928308280","WS500446A","SUB","Indirect","2017_41",2017-10-15,4720
"Punggol","PG_B5","3100159567","008928308280","WS500446A","SUB","Indirect","2017_42",2017-10-22,4697
"Punggol","PG_B5","3100159567","008928308280","WS500446A","SUB","Indirect","2017_43",2017-10-29,4933
"Punggol","PG_B5","3100159567","008928308280","WS500446A","SUB","Indirect","2017_44",2017-11-05,5340
"Punggol","PG_B5","3100159567","008928308280","WS500446A","SUB","Indirect","2017_45",2017-11-11,3501
"Punggol","PG_B5","3100159571","008923745114","WS500454A","SUB","Indirect","2017_31",2017-08-06,4283
"Punggol","PG_B5","3100159571","008923745114","WS500454A","SUB","Indirect","2017_32",2017-08-13,4090
"Punggol","PG_B5","3100159571","008923745114","WS500454A","SUB","Indirect","2017_33",2017-08-20,4740
"Punggol","PG_B5","3100159571","008923745114","WS500454A","SUB","Indirect","2017_34",2017-08-27,4594
"Punggol","PG_B5","3100159571","008923745114","WS500454A","SUB","Indirect","2017_35",2017-09-03,5450
"Punggol","PG_B5","3100159571","008923745114","WS500454A","SUB","Indirect","2017_36",2017-09-10,5023
"Punggol","PG_B5","3100159571","008923745114","WS500454A","SUB","Indirect","2017_37",2017-09-17,4823
"Punggol","PG_B5","3100159571","008923745114","WS500454A","SUB","Indirect","2017_38",2017-09-24,4851
"Punggol","PG_B5","3100159571","008923745114","WS500454A","SUB","Indirect","2017_39",2017-10-01,5210
"Punggol","PG_B5","3100159571","008923745114","WS500454A","SUB","Indirect","2017_40",2017-10-08,3972
"Punggol","PG_B5","3100159571","008923745114","WS500454A","SUB","Indirect","2017_41",2017-10-15,4678
"Punggol","PG_B5","3100159571","008923745114","WS500454A","SUB","Indirect","2017_42",2017-10-22,4304
"Punggol","PG_B5","3100159571","008923745114","WS500454A","SUB","Indirect","2017_43",2017-10-29,4376
"Punggol","PG_B5","3100159571","008923745114","WS500454A","SUB","Indirect","2017_44",2017-11-05,4248
"Punggol","PG_B5","3100159571","008923745114","WS500454A","SUB","Indirect","2017_45",2017-11-11,0
"Punggol","PG_B5","3100159575","008923848132","WS500462A","SUB","Indirect","2017_31",2017-08-06,1360
"Punggol","PG_B5","3100159575","008923848132","WS500462A","SUB","Indirect","2017_32",2017-08-13,1088
"Punggol","PG_B5","3100159575","008923848132","WS500462A","SUB","Indirect","2017_33",2017-08-20,918
"Punggol","PG_B5","3100159575","008923848132","WS500462A","SUB","Indirect","2017_34",2017-08-27,1274
"Punggol","PG_B5","3100159575","008923848132","WS500462A","SUB","Indirect","2017_35",2017-09-03,1304
"Punggol","PG_B5","3100159575","008923848132","WS500462A","SUB","Indirect","2017_36",2017-09-10,1457
"Punggol","PG_B5","3100159575","008923848132","WS500462A","SUB","Indirect","2017_37",2017-09-17,1399
"Punggol","PG_B5","3100159575","008923848132","WS500462A","SUB","Indirect","2017_38",2017-09-24,1192
"Punggol","PG_B5","3100159575","008923848132","WS500462A","SUB","Indirect","2017_39",2017-10-01,1521
"Punggol","PG_B5","3100159575","008923848132","WS500462A","SUB","Indirect","2017_40",2017-10-08,880
"Punggol","PG_B5","3100159575","008923848132","WS500462A","SUB","Indirect","2017_41",2017-10-15,1227
"Punggol","PG_B5","3100159575","008923848132","WS500462A","SUB","Indirect","2017_42",2017-10-22,1269
"Punggol","PG_B5","3100159575","008923848132","WS500462A","SUB","Indirect","2017_43",2017-10-29,995
"Punggol","PG_B5","3100159575","008923848132","WS500462A","SUB","Indirect","2017_44",2017-11-05,1227
"Punggol","PG_B5","3100159575","008923848132","WS500462A","SUB","Indirect","2017_45",2017-11-11,1011
"Punggol","PG_B5","3100159579","8936312761","WS500470A","SUB","Indirect","2017_31",2017-08-06,1762
"Punggol","PG_B5","3100159579","8936312761","WS500470A","SUB","Indirect","2017_32",2017-08-13,1591
"Punggol","PG_B5","3100159579","8936312761","WS500470A","SUB","Indirect","2017_33",2017-08-20,1635
"Punggol","PG_B5","3100159579","8936312761","WS500470A","SUB","Indirect","2017_34",2017-08-27,1956
"Punggol","PG_B5","3100159579","8936312761","WS500470A","SUB","Indirect","2017_35",2017-09-03,3065
"Punggol","PG_B5","3100159579","8936312761","WS500470A","SUB","Indirect","2017_36",2017-09-10,1974
"Punggol","PG_B5","3100159579","8936312761","WS500470A","SUB","Indirect","2017_37",2017-09-17,1691
"Punggol","PG_B5","3100159579","8936312761","WS500470A","SUB","Indirect","2017_38",2017-09-24,2083
"Punggol","PG_B5","3100159579","8936312761","WS500470A","SUB","Indirect","2017_39",2017-10-01,2005
"Punggol","PG_B5","3100159579","8936312761","WS500470A","SUB","Indirect","2017_40",2017-10-08,1155
"Punggol","PG_B5","3100159579","8936312761","WS500470A","SUB","Indirect","2017_41",2017-10-15,1507
"Punggol","PG_B5","3100159579","8936312761","WS500470A","SUB","Indirect","2017_42",2017-10-22,816
"Punggol","PG_B5","3100159579","8936312761","WS500470A","SUB","Indirect","2017_43",2017-10-29,20
"Punggol","PG_B5","3100159579","8936312761","WS500470A","SUB","Indirect","2017_44",2017-11-05,70
"Punggol","PG_B5","3100159579","8936312761","WS500470A","SUB","Indirect","2017_45",2017-11-11,552
"Punggol","PG_B5","3100159587","008923614401","WS500486A","SUB","Indirect","2017_31",2017-08-06,4212
"Punggol","PG_B5","3100159587","008923614401","WS500486A","SUB","Indirect","2017_32",2017-08-13,5088
"Punggol","PG_B5","3100159587","008923614401","WS500486A","SUB","Indirect","2017_33",2017-08-20,4692
"Punggol","PG_B5","3100159587","008923614401","WS500486A","SUB","Indirect","2017_34",2017-08-27,5255
"Punggol","PG_B5","3100159587","008923614401","WS500486A","SUB","Indirect","2017_35",2017-09-03,4272
"Punggol","PG_B5","3100159587","008923614401","WS500486A","SUB","Indirect","2017_36",2017-09-10,5068
"Punggol","PG_B5","3100159587","008923614401","WS500486A","SUB","Indirect","2017_37",2017-09-17,5271
"Punggol","PG_B5","3100159587","008923614401","WS500486A","SUB","Indirect","2017_38",2017-09-24,4444
"Punggol","PG_B5","3100159587","008923614401","WS500486A","SUB","Indirect","2017_39",2017-10-01,4682
"Punggol","PG_B5","3100159587","008923614401","WS500486A","SUB","Indirect","2017_40",2017-10-08,4917
"Punggol","PG_B5","3100159587","008923614401","WS500486A","SUB","Indirect","2017_41",2017-10-15,4342
"Punggol","PG_B5","3100159587","008923614401","WS500486A","SUB","Indirect","2017_42",2017-10-22,3347
"Punggol","PG_B5","3100159587","008923614401","WS500486A","SUB","Indirect","2017_43",2017-10-29,3860
"Punggol","PG_B5","3100159587","008923614401","WS500486A","SUB","Indirect","2017_44",2017-11-05,3214
"Punggol","PG_B5","3100159587","008923614401","WS500486A","SUB","Indirect","2017_45",2017-11-11,2774
"Punggol","PG_B5","3100159591","008924315370","WS500494A","SUB","Indirect","2017_31",2017-08-06,1049
"Punggol","PG_B5","3100159591","008924315370","WS500494A","SUB","Indirect","2017_32",2017-08-13,1299
"Punggol","PG_B5","3100159591","008924315370","WS500494A","SUB","Indirect","2017_33",2017-08-20,981
"Punggol","PG_B5","3100159591","008924315370","WS500494A","SUB","Indirect","2017_34",2017-08-27,1273
"Punggol","PG_B5","3100159591","008924315370","WS500494A","SUB","Indirect","2017_35",2017-09-03,1352
"Punggol","PG_B5","3100159591","008924315370","WS500494A","SUB","Indirect","2017_36",2017-09-10,786
"Punggol","PG_B5","3100159591","008924315370","WS500494A","SUB","Indirect","2017_37",2017-09-17,1149
"Punggol","PG_B5","3100159591","008924315370","WS500494A","SUB","Indirect","2017_38",2017-09-24,1172
"Punggol","PG_B5","3100159591","008924315370","WS500494A","SUB","Indirect","2017_39",2017-10-01,1398
"Punggol","PG_B5","3100159591","008924315370","WS500494A","SUB","Indirect","2017_40",2017-10-08,1295
"Punggol","PG_B5","3100159591","008924315370","WS500494A","SUB","Indirect","2017_41",2017-10-15,1135
"Punggol","PG_B5","3100159591","008924315370","WS500494A","SUB","Indirect","2017_42",2017-10-22,1391
"Punggol","PG_B5","3100159591","008924315370","WS500494A","SUB","Indirect","2017_43",2017-10-29,1147
"Punggol","PG_B5","3100159591","008924315370","WS500494A","SUB","Indirect","2017_44",2017-11-05,1190
"Punggol","PG_B5","3100159591","008924315370","WS500494A","SUB","Indirect","2017_45",2017-11-11,924
"Punggol","PG_B5","3100159595","8936262826","WS500502A","SUB","Indirect","2017_31",2017-08-06,0
"Punggol","PG_B5","3100159595","8936262826","WS500502A","SUB","Indirect","2017_32",2017-08-13,0
"Punggol","PG_B5","3100159595","8936262826","WS500502A","SUB","Indirect","2017_33",2017-08-20,773
"Punggol","PG_B5","3100159595","8936262826","WS500502A","SUB","Indirect","2017_34",2017-08-27,22
"Punggol","PG_B5","3100159595","8936262826","WS500502A","SUB","Indirect","2017_35",2017-09-03,0
"Punggol","PG_B5","3100159595","8936262826","WS500502A","SUB","Indirect","2017_36",2017-09-10,0
"Punggol","PG_B5","3100159595","8936262826","WS500502A","SUB","Indirect","2017_37",2017-09-17,0
"Punggol","PG_B5","3100159595","8936262826","WS500502A","SUB","Indirect","2017_38",2017-09-24,0
"Punggol","PG_B5","3100159595","8936262826","WS500502A","SUB","Indirect","2017_39",2017-10-01,0
"Punggol","PG_B5","3100159595","8936262826","WS500502A","SUB","Indirect","2017_40",2017-10-08,0
"Punggol","PG_B5","3100159595","8936262826","WS500502A","SUB","Indirect","2017_41",2017-10-15,0
"Punggol","PG_B5","3100159595","8936262826","WS500502A","SUB","Indirect","2017_42",2017-10-22,35
"Punggol","PG_B5","3100159595","8936262826","WS500502A","SUB","Indirect","2017_43",2017-10-29,36
"Punggol","PG_B5","3100159595","8936262826","WS500502A","SUB","Indirect","2017_44",2017-11-05,25
"Punggol","PG_B5","3100159595","8936262826","WS500502A","SUB","Indirect","2017_45",2017-11-11,194
"Punggol","PG_B5","3100159599","008923603529","WS500510A","SUB","Indirect","2017_31",2017-08-06,1251
"Punggol","PG_B5","3100159599","008923603529","WS500510A","SUB","Indirect","2017_32",2017-08-13,1857
"Punggol","PG_B5","3100159599","008923603529","WS500510A","SUB","Indirect","2017_33",2017-08-20,1944
"Punggol","PG_B5","3100159599","008923603529","WS500510A","SUB","Indirect","2017_34",2017-08-27,1614
"Punggol","PG_B5","3100159599","008923603529","WS500510A","SUB","Indirect","2017_35",2017-09-03,2236
"Punggol","PG_B5","3100159599","008923603529","WS500510A","SUB","Indirect","2017_36",2017-09-10,1364
"Punggol","PG_B5","3100159599","008923603529","WS500510A","SUB","Indirect","2017_37",2017-09-17,626
"Punggol","PG_B5","3100159599","008923603529","WS500510A","SUB","Indirect","2017_38",2017-09-24,1373
"Punggol","PG_B5","3100159599","008923603529","WS500510A","SUB","Indirect","2017_39",2017-10-01,1335
"Punggol","PG_B5","3100159599","008923603529","WS500510A","SUB","Indirect","2017_40",2017-10-08,1552
"Punggol","PG_B5","3100159599","008923603529","WS500510A","SUB","Indirect","2017_41",2017-10-15,1723
"Punggol","PG_B5","3100159599","008923603529","WS500510A","SUB","Indirect","2017_42",2017-10-22,2036
"Punggol","PG_B5","3100159599","008923603529","WS500510A","SUB","Indirect","2017_43",2017-10-29,1650
"Punggol","PG_B5","3100159599","008923603529","WS500510A","SUB","Indirect","2017_44",2017-11-05,1567
"Punggol","PG_B5","3100159599","008923603529","WS500510A","SUB","Indirect","2017_45",2017-11-11,1617
"Punggol","PG_B5","3100159603","008929146333","WS500518A","SUB","Indirect","2017_31",2017-08-06,1748
"Punggol","PG_B5","3100159603","008929146333","WS500518A","SUB","Indirect","2017_32",2017-08-13,1938
