"family_id","service_point_sn","meter_sn","block","overconsumption_date","online_status"
377,"3005448587","WS500376A","PG_B4",2018-04-29,"ACTIVE"
377,"3005448587","WS500540A","PG_B4",2018-04-29,"ACTIVE"
2437,"3100159867","WS500506A","PG_B5",2018-04-29,"INACTIVE"
415,"3100159551","WS500414A","PG_B5",2018-04-29,"INACTIVE"
2466,"3005448783","WS500385A","PG_B4",2018-04-29,"INACTIVE"
2454,"3004522045","WS500156A","PG_B2",2018-04-29,"INACTIVE"
2451,"3004478658","WS500007A","PG_B1",2018-04-29,"INACTIVE"
378,"3005448651","WS500377A","PG_B4",2018-04-29,"ACTIVE"
454,"3100159507","WS500453A","PG_B5",2018-04-29,"ACTIVE"
357,"3005448447","WS500356A","PG_B4",2018-04-29,"ACTIVE"
491,"3100159859","WS500490A","PG_B5",2018-04-29,"ACTIVE"
134,"3004520810","WS500134A","PG_B2",2018-04-29,"ACTIVE"
1792,"3004522229","WS500145A","PG_B2",2018-04-29,"ACTIVE"
369,"3005448455","WS500368A","PG_B4",2018-04-29,"ACTIVE"
369,"3005448455","WS500539A","PG_B4",2018-04-29,"ACTIVE"
1791,"3004521017","WS500099A","PG_B2",2018-04-29,"ACTIVE"
1817,"3004480369","WS500078A","PG_B1",2018-04-29,"INACTIVE"
1767,"3004479193","WS500009A","PG_B1",2018-04-29,"ACTIVE"
256,"3100249986","WS500255A","PG_B3",2018-04-29,"ACTIVE"
256,"3100249986","WS500541A","PG_B3",2018-04-29,"ACTIVE"
88,"3004479831","WS500088A","PG_B1",2018-04-29,"ACTIVE"
116,"3004520760","WS500116A","PG_B2",2018-04-29,"INACTIVE"
89,"3004480101","WS500089A","PG_B1",2018-04-29,"INACTIVE"
2416,"3004480222","WS500036A","PG_B1",2018-04-29,"INACTIVE"
2415,"3004521535","WS500097A","PG_B2",2018-04-29,"ACTIVE"
383,"3005448591","WS500382A","PG_B4",2018-04-29,"ACTIVE"
462,"3100159511","WS500461A","PG_B5",2018-04-29,"ACTIVE"
538,"3004479882","WS500017A","PG_B1",2018-04-29,"INACTIVE"
2403,"3004479303","WS500039A","PG_B1",2018-04-29,"INACTIVE"
543,"3004521276","WS500106A","PG_B2",2018-04-29,"ACTIVE"
465,"3100159711","WS500464A","PG_B5",2018-04-29,"INACTIVE"
2402,"3100159559","WS500430A","PG_B5",2018-04-29,"INACTIVE"
1790,"3100250070","WS500185A","PG_B3",2018-04-29,"INACTIVE"
456,"3100159639","WS500455A","PG_B5",2018-04-22,"ACTIVE"
365,"3005448579","WS500364A","PG_B4",2018-04-22,"INACTIVE"
365,"3005448579","WS500538A","PG_B4",2018-04-22,"INACTIVE"
2479,"3005448527","WS500381A","PG_B4",2018-04-22,"INACTIVE"
231,"3100249914","WS500230A","PG_B3",2018-04-22,"ACTIVE"
377,"3005448587","WS500376A","PG_B4",2018-04-22,"ACTIVE"
377,"3005448587","WS500540A","PG_B4",2018-04-22,"ACTIVE"
2437,"3100159867","WS500506A","PG_B5",2018-04-22,"INACTIVE"
501,"3100159999","WS500500A","PG_B5",2018-04-22,"INACTIVE"
433,"3100159695","WS500432A","PG_B5",2018-04-22,"ACTIVE"
378,"3005448651","WS500377A","PG_B4",2018-04-22,"ACTIVE"
454,"3100159507","WS500453A","PG_B5",2018-04-22,"ACTIVE"
357,"3005448447","WS500356A","PG_B4",2018-04-22,"ACTIVE"
491,"3100159859","WS500490A","PG_B5",2018-04-22,"ACTIVE"
1792,"3004522229","WS500145A","PG_B2",2018-04-22,"ACTIVE"
136,"3004521366","WS500136A","PG_B2",2018-04-22,"ACTIVE"
210,"3100250082","WS500209A","PG_B3",2018-04-22,"INACTIVE"
21,"3004479244","WS500021A","PG_B1",2018-04-22,"INACTIVE"
369,"3005448455","WS500368A","PG_B4",2018-04-22,"ACTIVE"
369,"3005448455","WS500539A","PG_B4",2018-04-22,"ACTIVE"
1817,"3004480369","WS500078A","PG_B1",2018-04-22,"INACTIVE"
1767,"3004479193","WS500009A","PG_B1",2018-04-22,"ACTIVE"
319,"3005448675","WS500318A","PG_B4",2018-04-22,"ACTIVE"
88,"3004479831","WS500088A","PG_B1",2018-04-22,"ACTIVE"
2416,"3004480222","WS500036A","PG_B1",2018-04-22,"INACTIVE"
2415,"3004521535","WS500097A","PG_B2",2018-04-22,"ACTIVE"
538,"3004479882","WS500017A","PG_B1",2018-04-22,"INACTIVE"
543,"3004521276","WS500106A","PG_B2",2018-04-22,"ACTIVE"
465,"3100159711","WS500464A","PG_B5",2018-04-22,"INACTIVE"
2402,"3100159559","WS500430A","PG_B5",2018-04-22,"INACTIVE"
2418,"3005448491","WS500327A","PG_B4",2018-04-22,"INACTIVE"
2409,"3004478921","WS500014A","PG_B1",2018-04-22,"INACTIVE"
365,"3005448579","WS500364A","PG_B4",2018-04-15,"INACTIVE"
365,"3005448579","WS500538A","PG_B4",2018-04-15,"INACTIVE"
2479,"3005448527","WS500381A","PG_B4",2018-04-15,"INACTIVE"
231,"3100249914","WS500230A","PG_B3",2018-04-15,"ACTIVE"
377,"3005448587","WS500376A","PG_B4",2018-04-15,"ACTIVE"
377,"3005448587","WS500540A","PG_B4",2018-04-15,"ACTIVE"
2437,"3100159867","WS500506A","PG_B5",2018-04-15,"INACTIVE"
229,"3100250270","WS500228A","PG_B3",2018-04-15,"INACTIVE"
2466,"3005448783","WS500385A","PG_B4",2018-04-15,"INACTIVE"
448,"3100159635","WS500447A","PG_B5",2018-04-15,"ACTIVE"
433,"3100159695","WS500432A","PG_B5",2018-04-15,"ACTIVE"
125,"3004521658","WS500125A","PG_B2",2018-04-15,"INACTIVE"
287,"3100249942","WS500286A","PG_B3",2018-04-15,"ACTIVE"
378,"3005448651","WS500377A","PG_B4",2018-04-15,"ACTIVE"
134,"3004520810","WS500134A","PG_B2",2018-04-15,"ACTIVE"
23,"3004479897","WS500023A","PG_B1",2018-04-15,"INACTIVE"
1792,"3004522229","WS500145A","PG_B2",2018-04-15,"ACTIVE"
136,"3004521366","WS500136A","PG_B2",2018-04-15,"ACTIVE"
210,"3100250082","WS500209A","PG_B3",2018-04-15,"INACTIVE"
2434,"3004521137","WS500147A","PG_B2",2018-04-15,"INACTIVE"
2432,"3100250350","WS500269A","PG_B3",2018-04-15,"INACTIVE"
1817,"3004480369","WS500078A","PG_B1",2018-04-15,"INACTIVE"
1767,"3004479193","WS500009A","PG_B1",2018-04-15,"ACTIVE"
319,"3005448675","WS500318A","PG_B4",2018-04-15,"ACTIVE"
368,"3005448771","WS500367A","PG_B4",2018-04-15,"ACTIVE"
5,"3004479843","WS500005A","PG_B1",2018-04-15,"ACTIVE"
552,"3005448691","WS500342A","PG_B4",2018-04-15,"INACTIVE"
555,"3005448463","WS500380A","PG_B4",2018-04-15,"INACTIVE"
538,"3004479882","WS500017A","PG_B1",2018-04-15,"INACTIVE"
543,"3004521276","WS500106A","PG_B2",2018-04-15,"ACTIVE"
465,"3100159711","WS500464A","PG_B5",2018-04-15,"INACTIVE"
2402,"3100159559","WS500430A","PG_B5",2018-04-15,"INACTIVE"
231,"3100249914","WS500230A","PG_B3",2018-04-08,"ACTIVE"
243,"3100250158","WS500242A","PG_B3",2018-04-08,"INACTIVE"
2437,"3100159867","WS500506A","PG_B5",2018-04-08,"INACTIVE"
415,"3100159551","WS500414A","PG_B5",2018-04-08,"INACTIVE"
2466,"3005448783","WS500385A","PG_B4",2018-04-08,"INACTIVE"
433,"3100159695","WS500432A","PG_B5",2018-04-08,"ACTIVE"
287,"3100249942","WS500286A","PG_B3",2018-04-08,"ACTIVE"
378,"3005448651","WS500377A","PG_B4",2018-04-08,"ACTIVE"
454,"3100159507","WS500453A","PG_B5",2018-04-08,"ACTIVE"
1820,"3100159579","WS500470A","PG_B5",2018-04-08,"ACTIVE"
491,"3100159859","WS500490A","PG_B5",2018-04-08,"ACTIVE"
23,"3004479897","WS500023A","PG_B1",2018-04-08,"INACTIVE"
136,"3004521366","WS500136A","PG_B2",2018-04-08,"ACTIVE"
210,"3100250082","WS500209A","PG_B3",2018-04-08,"INACTIVE"
2434,"3004521137","WS500147A","PG_B2",2018-04-08,"INACTIVE"
2432,"3100250350","WS500269A","PG_B3",2018-04-08,"INACTIVE"
100,"3004521264","WS500100A","PG_B2",2018-04-08,"ACTIVE"
1817,"3004480369","WS500078A","PG_B1",2018-04-08,"INACTIVE"
1767,"3004479193","WS500009A","PG_B1",2018-04-08,"ACTIVE"
238,"3100250334","WS500237A","PG_B3",2018-04-08,"ACTIVE"
313,"3005448671","WS500312A","PG_B4",2018-04-08,"INACTIVE"
341,"3005448563","WS500340A","PG_B4",2018-04-08,"INACTIVE"
552,"3005448691","WS500342A","PG_B4",2018-04-08,"INACTIVE"
555,"3005448463","WS500380A","PG_B4",2018-04-08,"INACTIVE"
538,"3004479882","WS500017A","PG_B1",2018-04-08,"INACTIVE"
543,"3004521276","WS500106A","PG_B2",2018-04-08,"ACTIVE"
465,"3100159711","WS500464A","PG_B5",2018-04-08,"INACTIVE"
2402,"3100159559","WS500430A","PG_B5",2018-04-08,"INACTIVE"
1790,"3100250070","WS500185A","PG_B3",2018-04-08,"INACTIVE"
2409,"3004478921","WS500014A","PG_B1",2018-04-08,"INACTIVE"
20,"3004478961","WS500020A","PG_B1",2018-04-01,"ACTIVE"
2479,"3005448527","WS500381A","PG_B4",2018-04-01,"INACTIVE"
231,"3100249914","WS500230A","PG_B3",2018-04-01,"ACTIVE"
287,"3100249942","WS500286A","PG_B3",2018-04-01,"ACTIVE"
378,"3005448651","WS500377A","PG_B4",2018-04-01,"ACTIVE"
1820,"3100159579","WS500470A","PG_B5",2018-04-01,"ACTIVE"
491,"3100159859","WS500490A","PG_B5",2018-04-01,"ACTIVE"
1800,"3004520929","WS500170A","PG_B2",2018-04-01,"ACTIVE"
210,"3100250082","WS500209A","PG_B3",2018-04-01,"INACTIVE"
2434,"3004521137","WS500147A","PG_B2",2018-04-01,"INACTIVE"
21,"3004479244","WS500021A","PG_B1",2018-04-01,"INACTIVE"
1767,"3004479193","WS500009A","PG_B1",2018-04-01,"ACTIVE"
319,"3005448675","WS500318A","PG_B4",2018-04-01,"ACTIVE"
315,"3005448419","WS500314A","PG_B4",2018-04-01,"ACTIVE"
394,"3005448535","WS500393A","PG_B4",2018-04-01,"INACTIVE"
552,"3005448691","WS500342A","PG_B4",2018-04-01,"INACTIVE"
543,"3004521276","WS500106A","PG_B2",2018-04-01,"ACTIVE"
465,"3100159711","WS500464A","PG_B5",2018-04-01,"INACTIVE"
20,"3004478961","WS500020A","PG_B1",2018-03-25,"ACTIVE"
231,"3100249914","WS500230A","PG_B3",2018-03-25,"ACTIVE"
390,"3005448659","WS500389A","PG_B4",2018-03-25,"ACTIVE"
2437,"3100159867","WS500506A","PG_B5",2018-03-25,"INACTIVE"
2451,"3004478658","WS500007A","PG_B1",2018-03-25,"INACTIVE"
287,"3100249942","WS500286A","PG_B3",2018-03-25,"ACTIVE"
378,"3005448651","WS500377A","PG_B4",2018-03-25,"ACTIVE"
1820,"3100159579","WS500470A","PG_B5",2018-03-25,"ACTIVE"
189,"3100250250","WS500188A","PG_B3",2018-03-25,"ACTIVE"
1800,"3004520929","WS500170A","PG_B2",2018-03-25,"ACTIVE"
210,"3100250082","WS500209A","PG_B3",2018-03-25,"INACTIVE"
432,"3100159627","WS500431A","PG_B5",2018-03-25,"ACTIVE"
2434,"3004521137","WS500147A","PG_B2",2018-03-25,"INACTIVE"
2432,"3100250350","WS500269A","PG_B3",2018-03-25,"INACTIVE"
1791,"3004521017","WS500099A","PG_B2",2018-03-25,"ACTIVE"
100,"3004521264","WS500100A","PG_B2",2018-03-25,"ACTIVE"
1767,"3004479193","WS500009A","PG_B1",2018-03-25,"ACTIVE"
2449,"3004478872","WS500085A","PG_B1",2018-03-25,"ACTIVE"
443,"3100159835","WS500442A","PG_B5",2018-03-25,"ACTIVE"
319,"3005448675","WS500318A","PG_B4",2018-03-25,"ACTIVE"
294,"3100250362","WS500293A","PG_B3",2018-03-25,"ACTIVE"
394,"3005448535","WS500393A","PG_B4",2018-03-25,"INACTIVE"
2403,"3004479303","WS500039A","PG_B1",2018-03-25,"INACTIVE"
543,"3004521276","WS500106A","PG_B2",2018-03-25,"ACTIVE"
522,"3100159807","WS500521A","PG_B5",2018-03-25,"ACTIVE"
1790,"3100250070","WS500185A","PG_B3",2018-03-25,"INACTIVE"
20,"3004478961","WS500020A","PG_B1",2018-03-18,"ACTIVE"
231,"3100249914","WS500230A","PG_B3",2018-03-18,"ACTIVE"
149,"3004521715","WS500149A","PG_B2",2018-03-18,"ACTIVE"
2438,"3005448439","WS500344A","PG_B4",2018-03-18,"INACTIVE"
415,"3100159551","WS500414A","PG_B5",2018-03-18,"INACTIVE"
2451,"3004478658","WS500007A","PG_B1",2018-03-18,"INACTIVE"
70,"3004479786","WS500070A","PG_B1",2018-03-18,"INACTIVE"
194,"3100250074","WS500193A","PG_B3",2018-03-18,"INACTIVE"
287,"3100249942","WS500286A","PG_B3",2018-03-18,"ACTIVE"
378,"3005448651","WS500377A","PG_B4",2018-03-18,"ACTIVE"
1820,"3100159579","WS500470A","PG_B5",2018-03-18,"ACTIVE"
189,"3100250250","WS500188A","PG_B3",2018-03-18,"ACTIVE"
113,"3004521613","WS500113A","PG_B2",2018-03-18,"ACTIVE"
516,"3100159939","WS500515A","PG_B5",2018-03-18,"ACTIVE"
210,"3100250082","WS500209A","PG_B3",2018-03-18,"INACTIVE"
432,"3100159627","WS500431A","PG_B5",2018-03-18,"ACTIVE"
2434,"3004521137","WS500147A","PG_B2",2018-03-18,"INACTIVE"
2432,"3100250350","WS500269A","PG_B3",2018-03-18,"INACTIVE"
100,"3004521264","WS500100A","PG_B2",2018-03-18,"ACTIVE"
1767,"3004479193","WS500009A","PG_B1",2018-03-18,"ACTIVE"
358,"3005448511","WS500357A","PG_B4",2018-03-18,"ACTIVE"
27,"3004479266","WS500027A","PG_B1",2018-03-18,"ACTIVE"
443,"3100159835","WS500442A","PG_B5",2018-03-18,"ACTIVE"
236,"3100250214","WS500235A","PG_B3",2018-03-18,"INACTIVE"
294,"3100250362","WS500293A","PG_B3",2018-03-18,"ACTIVE"
2403,"3004479303","WS500039A","PG_B1",2018-03-18,"INACTIVE"
1812,"3005448747","WS500331A","PG_B4",2018-03-18,"INACTIVE"
1790,"3100250070","WS500185A","PG_B3",2018-03-18,"INACTIVE"
20,"3004478961","WS500020A","PG_B1",2018-03-15,"ACTIVE"
2438,"3005448439","WS500344A","PG_B4",2018-03-15,"INACTIVE"
2451,"3004478658","WS500007A","PG_B1",2018-03-15,"INACTIVE"
287,"3100249942","WS500286A","PG_B3",2018-03-15,"ACTIVE"
1820,"3100159579","WS500470A","PG_B5",2018-03-15,"ACTIVE"
1771,"3004522014","WS500144A","PG_B2",2018-03-15,"INACTIVE"
516,"3100159939","WS500515A","PG_B5",2018-03-15,"ACTIVE"
210,"3100250082","WS500209A","PG_B3",2018-03-15,"INACTIVE"
432,"3100159627","WS500431A","PG_B5",2018-03-15,"ACTIVE"
2432,"3100250350","WS500269A","PG_B3",2018-03-15,"INACTIVE"
100,"3004521264","WS500100A","PG_B2",2018-03-15,"ACTIVE"
1767,"3004479193","WS500009A","PG_B1",2018-03-15,"ACTIVE"
443,"3100159835","WS500442A","PG_B5",2018-03-15,"ACTIVE"
236,"3100250214","WS500235A","PG_B3",2018-03-15,"INACTIVE"
294,"3100250362","WS500293A","PG_B3",2018-03-15,"ACTIVE"
1826,"3100159603","WS500518A","PG_B5",2018-03-15,"INACTIVE"
1790,"3100250070","WS500185A","PG_B3",2018-03-15,"INACTIVE"
20,"3004478961","WS500020A","PG_B1",2018-03-11,"ACTIVE"
2466,"3005448783","WS500385A","PG_B4",2018-03-11,"INACTIVE"
2451,"3004478658","WS500007A","PG_B1",2018-03-11,"INACTIVE"
287,"3100249942","WS500286A","PG_B3",2018-03-11,"ACTIVE"
1820,"3100159579","WS500470A","PG_B5",2018-03-11,"ACTIVE"
514,"3100159803","WS500513A","PG_B5",2018-03-11,"ACTIVE"
210,"3100250082","WS500209A","PG_B3",2018-03-11,"INACTIVE"
432,"3100159627","WS500431A","PG_B5",2018-03-11,"ACTIVE"
76,"3004479799","WS500076A","PG_B1",2018-03-11,"ACTIVE"
18,"3004480168","WS500018A","PG_B1",2018-03-11,"INACTIVE"
2432,"3100250350","WS500269A","PG_B3",2018-03-11,"INACTIVE"
1767,"3004479193","WS500009A","PG_B1",2018-03-11,"ACTIVE"
236,"3100250214","WS500235A","PG_B3",2018-03-11,"INACTIVE"
294,"3100250362","WS500293A","PG_B3",2018-03-11,"ACTIVE"
1826,"3100159603","WS500518A","PG_B5",2018-03-11,"INACTIVE"
465,"3100159711","WS500464A","PG_B5",2018-03-11,"INACTIVE"
231,"3100249914","WS500230A","PG_B3",2018-03-04,"ACTIVE"
2466,"3005448783","WS500385A","PG_B4",2018-03-04,"INACTIVE"
287,"3100249942","WS500286A","PG_B3",2018-03-04,"ACTIVE"
387,"3005448467","WS500386A","PG_B4",2018-03-04,"INACTIVE"
228,"3100250210","WS500227A","PG_B3",2018-03-04,"ACTIVE"
210,"3100250082","WS500209A","PG_B3",2018-03-04,"INACTIVE"
42,"3004480243","WS500042A","PG_B1",2018-03-04,"ACTIVE"
48,"3004480290","WS500048A","PG_B1",2018-03-04,"ACTIVE"
432,"3100159627","WS500431A","PG_B5",2018-03-04,"ACTIVE"
76,"3004479799","WS500076A","PG_B1",2018-03-04,"ACTIVE"
1767,"3004479193","WS500009A","PG_B1",2018-03-04,"ACTIVE"
238,"3100250334","WS500237A","PG_B3",2018-03-04,"ACTIVE"
2429,"3100159707","WS500456A","PG_B5",2018-03-04,"INACTIVE"
2479,"3005448527","WS500381A","PG_B4",2018-02-25,"INACTIVE"
231,"3100249914","WS500230A","PG_B3",2018-02-25,"ACTIVE"
52,"3004479731","WS500052A","PG_B1",2018-02-25,"ACTIVE"
281,"3100250058","WS500280A","PG_B3",2018-02-25,"ACTIVE"
2468,"3100159479","WS500398A","PG_B5",2018-02-25,"ACTIVE"
1801,"3100250018","WS500200A","PG_B3",2018-02-25,"ACTIVE"
125,"3004521658","WS500125A","PG_B2",2018-02-25,"INACTIVE"
203,"3100250138","WS500202A","PG_B3",2018-02-25,"INACTIVE"
517,"3100160007","WS500516A","PG_B5",2018-02-25,"ACTIVE"
1771,"3004522014","WS500144A","PG_B2",2018-02-25,"INACTIVE"
514,"3100159803","WS500513A","PG_B5",2018-02-25,"ACTIVE"
210,"3100250082","WS500209A","PG_B3",2018-02-25,"INACTIVE"
361,"3005448703","WS500360A","PG_B4",2018-02-25,"INACTIVE"
48,"3004480290","WS500048A","PG_B1",2018-02-25,"ACTIVE"
200,"3100249958","WS500199A","PG_B3",2018-02-25,"INACTIVE"
22,"3004479606","WS500022A","PG_B1",2018-02-25,"ACTIVE"
414,"3100159487","WS500413A","PG_B5",2018-02-25,"ACTIVE"
397,"3005448727","WS500396A","PG_B4",2018-02-25,"INACTIVE"
1764,"3005448775","WS500373A","PG_B4",2018-02-25,"INACTIVE"
1767,"3004479193","WS500009A","PG_B1",2018-02-25,"ACTIVE"
71,"3004480056","WS500071A","PG_B1",2018-02-25,"INACTIVE"
483,"3100159855","WS500482A","PG_B5",2018-02-25,"ACTIVE"
13,"3004478679","WS500013A","PG_B1",2018-02-25,"ACTIVE"
366,"3005448643","WS500365A","PG_B4",2018-02-25,"INACTIVE"
130,"3004521354","WS500130A","PG_B2",2018-02-25,"ACTIVE"
212,"3100250202","WS500211A","PG_B3",2018-02-25,"INACTIVE"
255,"3100249926","WS500254A","PG_B3",2018-02-25,"ACTIVE"
323,"3005448551","WS500322A","PG_B4",2018-02-25,"INACTIVE"
475,"3100159851","WS500474A","PG_B5",2018-02-25,"INACTIVE"
441,"3100159699","WS500440A","PG_B5",2018-02-25,"INACTIVE"
1811,"3004478908","WS500008A","PG_B1",2018-02-25,"INACTIVE"
2479,"3005448527","WS500381A","PG_B4",2018-02-18,"INACTIVE"
2480,"3100159619","WS500415A","PG_B5",2018-02-18,"INACTIVE"
231,"3100249914","WS500230A","PG_B3",2018-02-18,"ACTIVE"
390,"3005448659","WS500389A","PG_B4",2018-02-18,"ACTIVE"
249,"3100250042","WS500248A","PG_B3",2018-02-18,"INACTIVE"
244,"3100250218","WS500243A","PG_B3",2018-02-18,"ACTIVE"
2468,"3100159479","WS500398A","PG_B5",2018-02-18,"ACTIVE"
286,"3100250358","WS500285A","PG_B3",2018-02-18,"ACTIVE"
454,"3100159507","WS500453A","PG_B5",2018-02-18,"ACTIVE"
517,"3100160007","WS500516A","PG_B5",2018-02-18,"ACTIVE"
357,"3005448447","WS500356A","PG_B4",2018-02-18,"ACTIVE"
1769,"3005448687","WS500336A","PG_B4",2018-02-18,"ACTIVE"
267,"3100250170","WS500266A","PG_B3",2018-02-18,"ACTIVE"
228,"3100250210","WS500227A","PG_B3",2018-02-18,"ACTIVE"
1771,"3004522014","WS500144A","PG_B2",2018-02-18,"INACTIVE"
23,"3004479897","WS500023A","PG_B1",2018-02-18,"INACTIVE"
1792,"3004522229","WS500145A","PG_B2",2018-02-18,"ACTIVE"
514,"3100159803","WS500513A","PG_B5",2018-02-18,"ACTIVE"
219,"3100250146","WS500218A","PG_B3",2018-02-18,"ACTIVE"
495,"3100159591","WS500494A","PG_B5",2018-02-18,"INACTIVE"
210,"3100250082","WS500209A","PG_B3",2018-02-18,"INACTIVE"
75,"3004479444","WS500075A","PG_B1",2018-02-18,"ACTIVE"
361,"3005448703","WS500360A","PG_B4",2018-02-18,"INACTIVE"
42,"3004480243","WS500042A","PG_B1",2018-02-18,"ACTIVE"
48,"3004480290","WS500048A","PG_B1",2018-02-18,"ACTIVE"
359,"3005448575","WS500358A","PG_B4",2018-02-18,"INACTIVE"
129,"3004521097","WS500129A","PG_B2",2018-02-18,"ACTIVE"
18,"3004480168","WS500018A","PG_B1",2018-02-18,"INACTIVE"
221,"3100250266","WS500220A","PG_B3",2018-02-18,"ACTIVE"
493,"3100159995","WS500492A","PG_B5",2018-02-18,"ACTIVE"
1764,"3005448775","WS500373A","PG_B4",2018-02-18,"INACTIVE"
1770,"3004478821","WS500067A","PG_B1",2018-02-18,"ACTIVE"
71,"3004480056","WS500071A","PG_B1",2018-02-18,"INACTIVE"
227,"3100250150","WS500226A","PG_B3",2018-02-18,"INACTIVE"
58,"3004479744","WS500058A","PG_B1",2018-02-18,"INACTIVE"
483,"3100159855","WS500482A","PG_B5",2018-02-18,"ACTIVE"
280,"3100249998","WS500279A","PG_B3",2018-02-18,"ACTIVE"
177,"3004521221","WS500177A","PG_B2",2018-02-18,"INACTIVE"
154,"3004521424","WS500154A","PG_B2",2018-02-18,"ACTIVE"
285,"3100250298","WS500284A","PG_B3",2018-02-18,"INACTIVE"
28,"3004479637","WS500028A","PG_B1",2018-02-18,"INACTIVE"
282,"3100250118","WS500281A","PG_B3",2018-02-18,"INACTIVE"
57,"3004479375","WS500057A","PG_B1",2018-02-18,"INACTIVE"
130,"3004521354","WS500130A","PG_B2",2018-02-18,"ACTIVE"
212,"3100250202","WS500211A","PG_B3",2018-02-18,"INACTIVE"
255,"3100249926","WS500254A","PG_B3",2018-02-18,"ACTIVE"
298,"3100250126","WS500297A","PG_B3",2018-02-18,"INACTIVE"
305,"3005448539","WS500304A","PG_B4",2018-02-18,"ACTIVE"
323,"3005448551","WS500322A","PG_B4",2018-02-18,"INACTIVE"
329,"3005448555","WS500328A","PG_B4",2018-02-18,"ACTIVE"
340,"3005448499","WS500339A","PG_B4",2018-02-18,"ACTIVE"
392,"3005448787","WS500391A","PG_B4",2018-02-18,"INACTIVE"
350,"3005448759","WS500349A","PG_B4",2018-02-18,"INACTIVE"
475,"3100159851","WS500474A","PG_B5",2018-02-18,"INACTIVE"
441,"3100159699","WS500440A","PG_B5",2018-02-18,"INACTIVE"
1811,"3004478908","WS500008A","PG_B1",2018-02-18,"INACTIVE"
231,"3100249914","WS500230A","PG_B3",2018-02-11,"ACTIVE"
243,"3100250158","WS500242A","PG_B3",2018-02-11,"INACTIVE"
2468,"3100159479","WS500398A","PG_B5",2018-02-11,"ACTIVE"
1801,"3100250018","WS500200A","PG_B3",2018-02-11,"ACTIVE"
301,"3100250306","WS500300A","PG_B3",2018-02-11,"INACTIVE"
517,"3100160007","WS500516A","PG_B5",2018-02-11,"ACTIVE"
1820,"3100159579","WS500470A","PG_B5",2018-02-11,"ACTIVE"
1769,"3005448687","WS500336A","PG_B4",2018-02-11,"ACTIVE"
228,"3100250210","WS500227A","PG_B3",2018-02-11,"ACTIVE"
1771,"3004522014","WS500144A","PG_B2",2018-02-11,"INACTIVE"
489,"3100159723","WS500488A","PG_B5",2018-02-11,"ACTIVE"
1792,"3004522229","WS500145A","PG_B2",2018-02-11,"ACTIVE"
514,"3100159803","WS500513A","PG_B5",2018-02-11,"ACTIVE"
495,"3100159591","WS500494A","PG_B5",2018-02-11,"INACTIVE"
75,"3004479444","WS500075A","PG_B1",2018-02-11,"ACTIVE"
361,"3005448703","WS500360A","PG_B4",2018-02-11,"INACTIVE"
42,"3004480243","WS500042A","PG_B1",2018-02-11,"ACTIVE"
48,"3004480290","WS500048A","PG_B1",2018-02-11,"ACTIVE"
351,"3005448443","WS500350A","PG_B4",2018-02-11,"ACTIVE"
1805,"3005448751","WS500337A","PG_B4",2018-02-11,"ACTIVE"
1764,"3005448775","WS500373A","PG_B4",2018-02-11,"INACTIVE"
259,"3100250166","WS500258A","PG_B3",2018-02-11,"INACTIVE"
177,"3004521221","WS500177A","PG_B2",2018-02-11,"INACTIVE"
212,"3100250202","WS500211A","PG_B3",2018-02-11,"INACTIVE"
475,"3100159851","WS500474A","PG_B5",2018-02-11,"INACTIVE"
1811,"3004478908","WS500008A","PG_B1",2018-02-11,"INACTIVE"
478,"3100159519","WS500477A","PG_B5",2018-02-11,"ACTIVE"
1828,"3100159863","WS500498A","PG_B5",2018-02-11,"INACTIVE"
2429,"3100159707","WS500456A","PG_B5",2018-02-11,"INACTIVE"
281,"3100250058","WS500280A","PG_B3",2018-02-04,"ACTIVE"
400,"3100159611","WS500399A","PG_B5",2018-02-04,"ACTIVE"
2466,"3005448783","WS500385A","PG_B4",2018-02-04,"INACTIVE"
2454,"3004522045","WS500156A","PG_B2",2018-02-04,"INACTIVE"
203,"3100250138","WS500202A","PG_B3",2018-02-04,"INACTIVE"
517,"3100160007","WS500516A","PG_B5",2018-02-04,"ACTIVE"
1820,"3100159579","WS500470A","PG_B5",2018-02-04,"ACTIVE"
2447,"3100159967","WS500436A","PG_B5",2018-02-04,"INACTIVE"
75,"3004479444","WS500075A","PG_B1",2018-02-04,"ACTIVE"
42,"3004480243","WS500042A","PG_B1",2018-02-04,"ACTIVE"
351,"3005448443","WS500350A","PG_B4",2018-02-04,"ACTIVE"
1805,"3005448751","WS500337A","PG_B4",2018-02-04,"ACTIVE"
1764,"3005448775","WS500373A","PG_B4",2018-02-04,"INACTIVE"
366,"3005448643","WS500365A","PG_B4",2018-02-04,"INACTIVE"
2414,"3100159515","WS500469A","PG_B5",2018-02-04,"INACTIVE"
2415,"3004521535","WS500097A","PG_B2",2018-02-04,"ACTIVE"
255,"3100249926","WS500254A","PG_B3",2018-02-04,"ACTIVE"
2412,"3004521035","WS500105A","PG_B2",2018-02-04,"INACTIVE"
475,"3100159851","WS500474A","PG_B5",2018-02-04,"INACTIVE"
441,"3100159699","WS500440A","PG_B5",2018-02-04,"INACTIVE"
1811,"3004478908","WS500008A","PG_B1",2018-02-04,"INACTIVE"
390,"3005448659","WS500389A","PG_B4",2018-01-28,"ACTIVE"
281,"3100250058","WS500280A","PG_B3",2018-01-28,"ACTIVE"
