"site","block","service_point_sn","pub_cust_id","meter_sn","meter_type","supply","floor","month.end","MonthlyConsumption","NetConsumption"
"Punggol","PG_B5","3100159563","008923636156","WS500438A","SUB","Indirect","#07","2018-01-31",7767,"10311"
"Punggol","PG_B5","3100159563","008923636156","WS500438A","SUB","Indirect","#07","2018-02-28",8779,"2856"
"Punggol","PG_B5","3100159563","008923636156","WS500438A","SUB","Indirect","#07","2018-03-31",7642,"17620"
"Punggol","PG_B5","3100159563","008923636156","WS500438A","SUB","Indirect","#07","2018-04-30",6774,"NA"
"Punggol","PG_B5","3100159563","008923636156","WS500438A","SUB","Indirect","#07","2018-05-31",7774,"26788"
"Punggol","PG_B5","3100159563","008923636156","WS500438A","SUB","Indirect","#07","2018-06-30",6221,"87605"
"Punggol","PG_B5","3100159563","008923636156","WS500438A","SUB","Indirect","#07","2018-07-31",6779,"NA"
"Punggol","PG_B5","3100159567","008928308280","WS500446A","SUB","Indirect","#08","2017-08-31",15262,"10025"
"Punggol","PG_B5","3100159567","008928308280","WS500446A","SUB","Indirect","#08","2017-09-30",20716,"9696"
"Punggol","PG_B5","3100159567","008928308280","WS500446A","SUB","Indirect","#08","2017-10-31",21593,"10038"
"Punggol","PG_B5","3100159567","008928308280","WS500446A","SUB","Indirect","#08","2017-11-30",21448,"8194"
"Punggol","PG_B5","3100159567","008928308280","WS500446A","SUB","Indirect","#08","2017-12-31",21682,"11613"
"Punggol","PG_B5","3100159567","008928308280","WS500446A","SUB","Indirect","#08","2018-01-31",15986,"10311"
"Punggol","PG_B5","3100159567","008928308280","WS500446A","SUB","Indirect","#08","2018-02-28",15496,"2856"
"Punggol","PG_B5","3100159567","008928308280","WS500446A","SUB","Indirect","#08","2018-03-31",14734,"17620"
"Punggol","PG_B5","3100159567","008928308280","WS500446A","SUB","Indirect","#08","2018-04-30",14993,"NA"
"Punggol","PG_B5","3100159567","008928308280","WS500446A","SUB","Indirect","#08","2018-05-31",15310,"26788"
"Punggol","PG_B5","3100159567","008928308280","WS500446A","SUB","Indirect","#08","2018-06-30",15609,"87605"
"Punggol","PG_B5","3100159567","008928308280","WS500446A","SUB","Indirect","#08","2018-07-31",15228,"NA"
"Punggol","PG_B5","3100159571","008923745114","WS500454A","SUB","Indirect","#09","2017-08-31",14013,"10025"
"Punggol","PG_B5","3100159571","008923745114","WS500454A","SUB","Indirect","#09","2017-09-30",21832,"9696"
"Punggol","PG_B5","3100159571","008923745114","WS500454A","SUB","Indirect","#09","2017-10-31",19671,"10038"
"Punggol","PG_B5","3100159571","008923745114","WS500454A","SUB","Indirect","#09","2017-11-30",11376,"8194"
"Punggol","PG_B5","3100159571","008923745114","WS500454A","SUB","Indirect","#09","2017-12-31",20692,"11613"
"Punggol","PG_B5","3100159571","008923745114","WS500454A","SUB","Indirect","#09","2018-01-31",22271,"10311"
"Punggol","PG_B5","3100159571","008923745114","WS500454A","SUB","Indirect","#09","2018-02-28",19771,"2856"
"Punggol","PG_B5","3100159571","008923745114","WS500454A","SUB","Indirect","#09","2018-03-31",19391,"17620"
"Punggol","PG_B5","3100159571","008923745114","WS500454A","SUB","Indirect","#09","2018-04-30",20351,"NA"
"Punggol","PG_B5","3100159571","008923745114","WS500454A","SUB","Indirect","#09","2018-05-31",20982,"26788"
"Punggol","PG_B5","3100159571","008923745114","WS500454A","SUB","Indirect","#09","2018-06-30",17467,"87605"
"Punggol","PG_B5","3100159571","008923745114","WS500454A","SUB","Indirect","#09","2018-07-31",19594,"NA"
"Punggol","PG_B5","3100159575","008923848132","WS500462A","SUB","Indirect","#10","2017-08-31",3231,"10025"
"Punggol","PG_B5","3100159575","008923848132","WS500462A","SUB","Indirect","#10","2017-09-30",6117,"9696"
"Punggol","PG_B5","3100159575","008923848132","WS500462A","SUB","Indirect","#10","2017-10-31",4935,"10038"
"Punggol","PG_B5","3100159575","008923848132","WS500462A","SUB","Indirect","#10","2017-11-30",5108,"8194"
"Punggol","PG_B5","3100159575","008923848132","WS500462A","SUB","Indirect","#10","2017-12-31",5647,"11613"
"Punggol","PG_B5","3100159575","008923848132","WS500462A","SUB","Indirect","#10","2018-01-31",5684,"10311"
"Punggol","PG_B5","3100159575","008923848132","WS500462A","SUB","Indirect","#10","2018-02-28",5487,"2856"
"Punggol","PG_B5","3100159575","008923848132","WS500462A","SUB","Indirect","#10","2018-03-31",5458,"17620"
"Punggol","PG_B5","3100159575","008923848132","WS500462A","SUB","Indirect","#10","2018-04-30",6319,"NA"
"Punggol","PG_B5","3100159575","008923848132","WS500462A","SUB","Indirect","#10","2018-05-31",6525,"26788"
"Punggol","PG_B5","3100159575","008923848132","WS500462A","SUB","Indirect","#10","2018-06-30",5285,"87605"
"Punggol","PG_B5","3100159575","008923848132","WS500462A","SUB","Indirect","#10","2018-07-31",3569,"NA"
"Punggol","PG_B5","3100159579","008936312761","WS500470A","SUB","Indirect","#11","2017-08-31",6122,"10025"
"Punggol","PG_B5","3100159579","008936312761","WS500470A","SUB","Indirect","#11","2017-09-30",8742,"9696"
"Punggol","PG_B5","3100159579","008936312761","WS500470A","SUB","Indirect","#11","2017-10-31",3845,"10038"
"Punggol","PG_B5","3100159579","008936312761","WS500470A","SUB","Indirect","#11","2017-11-30",1390,"8194"
"Punggol","PG_B5","3100159579","008936312761","WS500470A","SUB","Indirect","#11","2017-12-31",5397,"11613"
"Punggol","PG_B5","3100159579","008936312761","WS500470A","SUB","Indirect","#11","2018-01-31",10059,"10311"
"Punggol","PG_B5","3100159579","008936312761","WS500470A","SUB","Indirect","#11","2018-02-28",7671,"2856"
"Punggol","PG_B5","3100159579","008936312761","WS500470A","SUB","Indirect","#11","2018-03-31",14442,"17620"
"Punggol","PG_B5","3100159579","008936312761","WS500470A","SUB","Indirect","#11","2018-04-30",14779,"NA"
"Punggol","PG_B5","3100159579","008936312761","WS500470A","SUB","Indirect","#11","2018-05-31",14456,"26788"
"Punggol","PG_B5","3100159579","008936312761","WS500470A","SUB","Indirect","#11","2018-06-30",16987,"87605"
"Punggol","PG_B5","3100159579","008936312761","WS500470A","SUB","Indirect","#11","2018-07-31",12306,"NA"
"Punggol","PG_B5","3100159587","008923614401","WS500486A","SUB","Indirect","#13","2017-08-31",14980,"10025"
"Punggol","PG_B5","3100159587","008923614401","WS500486A","SUB","Indirect","#13","2017-09-30",20882,"9696"
"Punggol","PG_B5","3100159587","008923614401","WS500486A","SUB","Indirect","#13","2017-10-31",18260,"10038"
"Punggol","PG_B5","3100159587","008923614401","WS500486A","SUB","Indirect","#13","2017-11-30",18072,"8194"
"Punggol","PG_B5","3100159587","008923614401","WS500486A","SUB","Indirect","#13","2017-12-31",9904,"11613"
"Punggol","PG_B5","3100159587","008923614401","WS500486A","SUB","Indirect","#13","2018-01-31",22094,"10311"
"Punggol","PG_B5","3100159587","008923614401","WS500486A","SUB","Indirect","#13","2018-02-28",17897,"2856"
"Punggol","PG_B5","3100159587","008923614401","WS500486A","SUB","Indirect","#13","2018-03-31",17607,"17620"
"Punggol","PG_B5","3100159587","008923614401","WS500486A","SUB","Indirect","#13","2018-04-30",21896,"NA"
"Punggol","PG_B5","3100159587","008923614401","WS500486A","SUB","Indirect","#13","2018-05-31",21569,"26788"
"Punggol","PG_B5","3100159587","008923614401","WS500486A","SUB","Indirect","#13","2018-06-30",11162,"87605"
"Punggol","PG_B5","3100159587","008923614401","WS500486A","SUB","Indirect","#13","2018-07-31",21815,"NA"
"Punggol","PG_B5","3100159591","008924315370","WS500494A","SUB","Indirect","#14","2017-08-31",3695,"10025"
"Punggol","PG_B5","3100159591","008924315370","WS500494A","SUB","Indirect","#14","2017-09-30",4648,"9696"
"Punggol","PG_B5","3100159591","008924315370","WS500494A","SUB","Indirect","#14","2017-10-31",5713,"10038"
"Punggol","PG_B5","3100159591","008924315370","WS500494A","SUB","Indirect","#14","2017-11-30",4680,"8194"
"Punggol","PG_B5","3100159591","008924315370","WS500494A","SUB","Indirect","#14","2017-12-31",5625,"11613"
"Punggol","PG_B5","3100159591","008924315370","WS500494A","SUB","Indirect","#14","2018-01-31",4470,"10311"
"Punggol","PG_B5","3100159591","008924315370","WS500494A","SUB","Indirect","#14","2018-02-28",6837,"2856"
"Punggol","PG_B5","3100159591","008924315370","WS500494A","SUB","Indirect","#14","2018-03-31",4672,"17620"
"Punggol","PG_B5","3100159591","008924315370","WS500494A","SUB","Indirect","#14","2018-04-30",5488,"NA"
"Punggol","PG_B5","3100159591","008924315370","WS500494A","SUB","Indirect","#14","2018-05-31",5270,"26788"
"Punggol","PG_B5","3100159591","008924315370","WS500494A","SUB","Indirect","#14","2018-06-30",5019,"87605"
"Punggol","PG_B5","3100159591","008924315370","WS500494A","SUB","Indirect","#14","2018-07-31",5267,"NA"
"Punggol","PG_B5","3100159595","008936262826","WS500502A","SUB","Indirect","#15","2017-08-31",795,"10025"
"Punggol","PG_B5","3100159595","008936262826","WS500502A","SUB","Indirect","#15","2017-09-30",0,"9696"
"Punggol","PG_B5","3100159595","008936262826","WS500502A","SUB","Indirect","#15","2017-10-31",74,"10038"
"Punggol","PG_B5","3100159595","008936262826","WS500502A","SUB","Indirect","#15","2017-11-30",4159,"8194"
"Punggol","PG_B5","3100159595","008936262826","WS500502A","SUB","Indirect","#15","2017-12-31",6817,"11613"
"Punggol","PG_B5","3100159595","008936262826","WS500502A","SUB","Indirect","#15","2018-01-31",6644,"10311"
"Punggol","PG_B5","3100159595","008936262826","WS500502A","SUB","Indirect","#15","2018-02-28",4990,"2856"
"Punggol","PG_B5","3100159595","008936262826","WS500502A","SUB","Indirect","#15","2018-03-31",7773,"17620"
"Punggol","PG_B5","3100159595","008936262826","WS500502A","SUB","Indirect","#15","2018-04-30",6611,"NA"
"Punggol","PG_B5","3100159595","008936262826","WS500502A","SUB","Indirect","#15","2018-05-31",6135,"26788"
"Punggol","PG_B5","3100159595","008936262826","WS500502A","SUB","Indirect","#15","2018-06-30",6980,"87605"
"Punggol","PG_B5","3100159595","008936262826","WS500502A","SUB","Indirect","#15","2018-07-31",7499,"NA"
"Punggol","PG_B5","3100159599","008937546110","WS500510A","SUB","Indirect","#16","2017-08-31",5173,"10025"
"Punggol","PG_B5","3100159599","008937546110","WS500510A","SUB","Indirect","#16","2017-09-30",5820,"9696"
"Punggol","PG_B5","3100159599","008937546110","WS500510A","SUB","Indirect","#16","2017-10-31",7763,"10038"
"Punggol","PG_B5","3100159599","008937546110","WS500510A","SUB","Indirect","#16","2017-11-30",7487,"8194"
"Punggol","PG_B5","3100159599","008937546110","WS500510A","SUB","Indirect","#16","2017-12-31",5720,"11613"
"Punggol","PG_B5","3100159599","008937546110","WS500510A","SUB","Indirect","#16","2018-01-31",6481,"10311"
"Punggol","PG_B5","3100159599","008937546110","WS500510A","SUB","Indirect","#16","2018-02-28",6273,"2856"
"Punggol","PG_B5","3100159599","008937546110","WS500510A","SUB","Indirect","#16","2018-03-31",6163,"17620"
"Punggol","PG_B5","3100159599","008937546110","WS500510A","SUB","Indirect","#16","2018-04-30",1079,"NA"
"Punggol","PG_B5","3100159599","008937546110","WS500510A","SUB","Indirect","#16","2018-05-31",4056,"26788"
"Punggol","PG_B5","3100159599","008937546110","WS500510A","SUB","Indirect","#16","2018-06-30",1612,"87605"
"Punggol","PG_B5","3100159599","008937546110","WS500510A","SUB","Indirect","#16","2018-07-31",5096,"NA"
"Punggol","PG_B5","3100159603","008936623019","WS500518A","SUB","Indirect","#17","2017-08-31",5579,"10025"
"Punggol","PG_B5","3100159603","008936623019","WS500518A","SUB","Indirect","#17","2017-09-30",8564,"9696"
"Punggol","PG_B5","3100159603","008936623019","WS500518A","SUB","Indirect","#17","2017-10-31",9961,"10038"
"Punggol","PG_B5","3100159603","008936623019","WS500518A","SUB","Indirect","#17","2017-11-30",1823,"8194"
"Punggol","PG_B5","3100159603","008936623019","WS500518A","SUB","Indirect","#17","2017-12-31",2343,"11613"
"Punggol","PG_B5","3100159603","008936623019","WS500518A","SUB","Indirect","#17","2018-01-31",2018,"10311"
"Punggol","PG_B5","3100159603","008936623019","WS500518A","SUB","Indirect","#17","2018-02-28",1254,"2856"
"Punggol","PG_B5","3100159603","008936623019","WS500518A","SUB","Indirect","#17","2018-03-31",2532,"17620"
"Punggol","PG_B5","3100159603","008936623019","WS500518A","SUB","Indirect","#17","2018-04-30",1438,"NA"
"Punggol","PG_B5","3100159603","008936623019","WS500518A","SUB","Indirect","#17","2018-05-31",1887,"26788"
"Punggol","PG_B5","3100159603","008936623019","WS500518A","SUB","Indirect","#17","2018-06-30",4355,"87605"
"Punggol","PG_B5","3100159603","008936623019","WS500518A","SUB","Indirect","#17","2018-07-31",7022,"NA"
"Punggol","PG_B5","3100159607","008923614914","WS500526A","SUB","Indirect","#18","2017-08-31",10348,"10025"
"Punggol","PG_B5","3100159607","008923614914","WS500526A","SUB","Indirect","#18","2017-09-30",14810,"9696"
"Punggol","PG_B5","3100159607","008923614914","WS500526A","SUB","Indirect","#18","2017-10-31",15698,"10038"
"Punggol","PG_B5","3100159607","008923614914","WS500526A","SUB","Indirect","#18","2017-11-30",14474,"8194"
"Punggol","PG_B5","3100159607","008923614914","WS500526A","SUB","Indirect","#18","2017-12-31",13728,"11613"
"Punggol","PG_B5","3100159607","008923614914","WS500526A","SUB","Indirect","#18","2018-01-31",15932,"10311"
"Punggol","PG_B5","3100159607","008923614914","WS500526A","SUB","Indirect","#18","2018-02-28",14784,"2856"
"Punggol","PG_B5","3100159607","008923614914","WS500526A","SUB","Indirect","#18","2018-03-31",13769,"17620"
"Punggol","PG_B5","3100159607","008923614914","WS500526A","SUB","Indirect","#18","2018-04-30",14406,"NA"
"Punggol","PG_B5","3100159607","008923614914","WS500526A","SUB","Indirect","#18","2018-05-31",13861,"26788"
"Punggol","PG_B5","3100159607","008923614914","WS500526A","SUB","Indirect","#18","2018-06-30",15068,"87605"
"Punggol","PG_B5","3100159607","008923614914","WS500526A","SUB","Indirect","#18","2018-07-31",14153,"NA"
"Punggol","PG_B5","3100159611","008929107699","WS500399A","SUB","Direct","#02","2017-08-31",8668,"9672"
"Punggol","PG_B5","3100159611","008929107699","WS500399A","SUB","Direct","#02","2017-09-30",12559,"7759"
"Punggol","PG_B5","3100159611","008929107699","WS500399A","SUB","Direct","#02","2017-10-31",12025,"9901"
"Punggol","PG_B5","3100159611","008929107699","WS500399A","SUB","Direct","#02","2017-11-30",7863,"8581"
"Punggol","PG_B5","3100159611","008929107699","WS500399A","SUB","Direct","#02","2017-12-31",13055,"9549"
"Punggol","PG_B5","3100159611","008929107699","WS500399A","SUB","Direct","#02","2018-01-31",13821,"8641"
"Punggol","PG_B5","3100159611","008929107699","WS500399A","SUB","Direct","#02","2018-02-28",11723,"7585"
"Punggol","PG_B5","3100159611","008929107699","WS500399A","SUB","Direct","#02","2018-03-31",11829,"7459"
"Punggol","PG_B5","3100159611","008929107699","WS500399A","SUB","Direct","#02","2018-04-30",7917,"NA"
"Punggol","PG_B5","3100159611","008929107699","WS500399A","SUB","Direct","#02","2018-05-31",12186,"10603"
"Punggol","PG_B5","3100159611","008929107699","WS500399A","SUB","Direct","#02","2018-06-30",10832,"11170"
"Punggol","PG_B5","3100159611","008929107699","WS500399A","SUB","Direct","#02","2018-07-31",12680,"NA"
"Punggol","PG_B5","3100159615","008923636016","WS500407A","SUB","Direct","#03","2017-08-31",20099,"9672"
"Punggol","PG_B5","3100159615","008923636016","WS500407A","SUB","Direct","#03","2017-09-30",30620,"7759"
"Punggol","PG_B5","3100159615","008923636016","WS500407A","SUB","Direct","#03","2017-10-31",32834,"9901"
"Punggol","PG_B5","3100159615","008923636016","WS500407A","SUB","Direct","#03","2017-11-30",31516,"8581"
"Punggol","PG_B5","3100159615","008923636016","WS500407A","SUB","Direct","#03","2017-12-31",34467,"9549"
"Punggol","PG_B5","3100159615","008923636016","WS500407A","SUB","Direct","#03","2018-01-31",30209,"8641"
"Punggol","PG_B5","3100159615","008923636016","WS500407A","SUB","Direct","#03","2018-02-28",30838,"7585"
"Punggol","PG_B5","3100159615","008923636016","WS500407A","SUB","Direct","#03","2018-03-31",34208,"7459"
"Punggol","PG_B5","3100159615","008923636016","WS500407A","SUB","Direct","#03","2018-04-30",31527,"NA"
"Punggol","PG_B5","3100159615","008923636016","WS500407A","SUB","Direct","#03","2018-05-31",35804,"10603"
"Punggol","PG_B5","3100159615","008923636016","WS500407A","SUB","Direct","#03","2018-06-30",33886,"11170"
"Punggol","PG_B5","3100159615","008923636016","WS500407A","SUB","Direct","#03","2018-07-31",36648,"NA"
"Punggol","PG_B5","3100159619","008923616364","WS500415A","SUB","Direct","#04","2017-08-31",5917,"9672"
"Punggol","PG_B5","3100159619","008923616364","WS500415A","SUB","Direct","#04","2017-09-30",7566,"7759"
"Punggol","PG_B5","3100159619","008923616364","WS500415A","SUB","Direct","#04","2017-10-31",9317,"9901"
"Punggol","PG_B5","3100159619","008923616364","WS500415A","SUB","Direct","#04","2017-11-30",6856,"8581"
"Punggol","PG_B5","3100159619","008923616364","WS500415A","SUB","Direct","#04","2017-12-31",7424,"9549"
"Punggol","PG_B5","3100159619","008923616364","WS500415A","SUB","Direct","#04","2018-01-31",10098,"8641"
"Punggol","PG_B5","3100159619","008923616364","WS500415A","SUB","Direct","#04","2018-02-28",9632,"7585"
"Punggol","PG_B5","3100159619","008923616364","WS500415A","SUB","Direct","#04","2018-03-31",8926,"7459"
"Punggol","PG_B5","3100159619","008923616364","WS500415A","SUB","Direct","#04","2018-04-30",8460,"NA"
"Punggol","PG_B5","3100159619","008923616364","WS500415A","SUB","Direct","#04","2018-05-31",8816,"10603"
"Punggol","PG_B5","3100159619","008923616364","WS500415A","SUB","Direct","#04","2018-06-30",8136,"11170"
"Punggol","PG_B5","3100159619","008923616364","WS500415A","SUB","Direct","#04","2018-07-31",8108,"NA"
"Punggol","PG_B5","3100159623","008936514366","WS500423A","SUB","Direct","#05","2017-08-31",7,"9672"
"Punggol","PG_B5","3100159623","008936514366","WS500423A","SUB","Direct","#05","2017-09-30",29,"7759"
"Punggol","PG_B5","3100159623","008936514366","WS500423A","SUB","Direct","#05","2017-10-31",74,"9901"
"Punggol","PG_B5","3100159623","008936514366","WS500423A","SUB","Direct","#05","2017-11-30",104,"8581"
"Punggol","PG_B5","3100159623","008936514366","WS500423A","SUB","Direct","#05","2017-12-31",11272,"9549"
"Punggol","PG_B5","3100159623","008936514366","WS500423A","SUB","Direct","#05","2018-01-31",20032,"8641"
"Punggol","PG_B5","3100159623","008936514366","WS500423A","SUB","Direct","#05","2018-02-28",15117,"7585"
"Punggol","PG_B5","3100159623","008936514366","WS500423A","SUB","Direct","#05","2018-03-31",22596,"7459"
"Punggol","PG_B5","3100159623","008936514366","WS500423A","SUB","Direct","#05","2018-04-30",20666,"NA"
"Punggol","PG_B5","3100159623","008936514366","WS500423A","SUB","Direct","#05","2018-05-31",20349,"10603"
"Punggol","PG_B5","3100159623","008936514366","WS500423A","SUB","Direct","#05","2018-06-30",20597,"11170"
"Punggol","PG_B5","3100159623","008936514366","WS500423A","SUB","Direct","#05","2018-07-31",20529,"NA"
"Punggol","PG_B5","3100159627","008923736915","WS500431A","SUB","Indirect","#06","2017-08-31",7977,"10025"
"Punggol","PG_B5","3100159627","008923736915","WS500431A","SUB","Indirect","#06","2017-09-30",9159,"9696"
"Punggol","PG_B5","3100159627","008923736915","WS500431A","SUB","Indirect","#06","2017-10-31",10263,"10038"
"Punggol","PG_B5","3100159627","008923736915","WS500431A","SUB","Indirect","#06","2017-11-30",11093,"8194"
"Punggol","PG_B5","3100159627","008923736915","WS500431A","SUB","Indirect","#06","2017-12-31",12257,"11613"
"Punggol","PG_B5","3100159627","008923736915","WS500431A","SUB","Indirect","#06","2018-01-31",11804,"10311"
"Punggol","PG_B5","3100159627","008923736915","WS500431A","SUB","Indirect","#06","2018-02-28",13160,"2856"
"Punggol","PG_B5","3100159627","008923736915","WS500431A","SUB","Indirect","#06","2018-03-31",24502,"17620"
"Punggol","PG_B5","3100159627","008923736915","WS500431A","SUB","Indirect","#06","2018-04-30",14287,"NA"
"Punggol","PG_B5","3100159627","008923736915","WS500431A","SUB","Indirect","#06","2018-05-31",15694,"26788"
"Punggol","PG_B5","3100159627","008923736915","WS500431A","SUB","Indirect","#06","2018-06-30",14002,"87605"
"Punggol","PG_B5","3100159627","008923736915","WS500431A","SUB","Indirect","#06","2018-07-31",15000,"NA"
"Punggol","PG_B5","3100159631","008924978151","WS500439A","SUB","Indirect","#07","2017-08-31",16172,"10025"
"Punggol","PG_B5","3100159631","008924978151","WS500439A","SUB","Indirect","#07","2017-09-30",23935,"9696"
"Punggol","PG_B5","3100159631","008924978151","WS500439A","SUB","Indirect","#07","2017-10-31",24348,"10038"
"Punggol","PG_B5","3100159631","008924978151","WS500439A","SUB","Indirect","#07","2017-11-30",26897,"8194"
"Punggol","PG_B5","3100159631","008924978151","WS500439A","SUB","Indirect","#07","2017-12-31",25539,"11613"
"Punggol","PG_B5","3100159631","008924978151","WS500439A","SUB","Indirect","#07","2018-01-31",22114,"10311"
"Punggol","PG_B5","3100159631","008924978151","WS500439A","SUB","Indirect","#07","2018-02-28",22808,"2856"
"Punggol","PG_B5","3100159631","008924978151","WS500439A","SUB","Indirect","#07","2018-03-31",26690,"17620"
"Punggol","PG_B5","3100159631","008924978151","WS500439A","SUB","Indirect","#07","2018-04-30",26113,"NA"
"Punggol","PG_B5","3100159631","008924978151","WS500439A","SUB","Indirect","#07","2018-05-31",27616,"26788"
"Punggol","PG_B5","3100159631","008924978151","WS500439A","SUB","Indirect","#07","2018-06-30",25141,"87605"
"Punggol","PG_B5","3100159631","008924978151","WS500439A","SUB","Indirect","#07","2018-07-31",22985,"NA"
"Punggol","PG_B5","3100159635","008924047171","WS500447A","SUB","Indirect","#08","2017-08-31",5231,"10025"
"Punggol","PG_B5","3100159635","008924047171","WS500447A","SUB","Indirect","#08","2017-09-30",8543,"9696"
"Punggol","PG_B5","3100159635","008924047171","WS500447A","SUB","Indirect","#08","2017-10-31",9457,"10038"
"Punggol","PG_B5","3100159635","008924047171","WS500447A","SUB","Indirect","#08","2017-11-30",9341,"8194"
"Punggol","PG_B5","3100159635","008924047171","WS500447A","SUB","Indirect","#08","2017-12-31",10197,"11613"
"Punggol","PG_B5","3100159635","008924047171","WS500447A","SUB","Indirect","#08","2018-01-31",8858,"10311"
"Punggol","PG_B5","3100159635","008924047171","WS500447A","SUB","Indirect","#08","2018-02-28",9658,"2856"
"Punggol","PG_B5","3100159635","008924047171","WS500447A","SUB","Indirect","#08","2018-03-31",10020,"17620"
"Punggol","PG_B5","3100159635","008924047171","WS500447A","SUB","Indirect","#08","2018-04-30",11573,"NA"
"Punggol","PG_B5","3100159635","008924047171","WS500447A","SUB","Indirect","#08","2018-05-31",11008,"26788"
"Punggol","PG_B5","3100159635","008924047171","WS500447A","SUB","Indirect","#08","2018-06-30",9850,"87605"
"Punggol","PG_B5","3100159635","008924047171","WS500447A","SUB","Indirect","#08","2018-07-31",10314,"NA"
"Punggol","PG_B5","3100159639","008923630001","WS500455A","SUB","Indirect","#09","2017-08-31",7073,"10025"
"Punggol","PG_B5","3100159639","008923630001","WS500455A","SUB","Indirect","#09","2017-09-30",9197,"9696"
"Punggol","PG_B5","3100159639","008923630001","WS500455A","SUB","Indirect","#09","2017-10-31",8251,"10038"
"Punggol","PG_B5","3100159639","008923630001","WS500455A","SUB","Indirect","#09","2017-11-30",13093,"8194"
"Punggol","PG_B5","3100159639","008923630001","WS500455A","SUB","Indirect","#09","2017-12-31",15550,"11613"
"Punggol","PG_B5","3100159639","008923630001","WS500455A","SUB","Indirect","#09","2018-01-31",8985,"10311"
"Punggol","PG_B5","3100159639","008923630001","WS500455A","SUB","Indirect","#09","2018-02-28",6956,"2856"
"Punggol","PG_B5","3100159639","008923630001","WS500455A","SUB","Indirect","#09","2018-03-31",9886,"17620"
"Punggol","PG_B5","3100159639","008923630001","WS500455A","SUB","Indirect","#09","2018-04-30",11841,"NA"
"Punggol","PG_B5","3100159639","008923630001","WS500455A","SUB","Indirect","#09","2018-05-31",12493,"26788"
"Punggol","PG_B5","3100159639","008923630001","WS500455A","SUB","Indirect","#09","2018-06-30",14978,"87605"
"Punggol","PG_B5","3100159639","008923630001","WS500455A","SUB","Indirect","#09","2018-07-31",8984,"NA"
"Punggol","PG_B5","3100159643","008923640273","WS500463A","SUB","Indirect","#10","2017-08-31",18495,"10025"
"Punggol","PG_B5","3100159643","008923640273","WS500463A","SUB","Indirect","#10","2017-09-30",27517,"9696"
"Punggol","PG_B5","3100159643","008923640273","WS500463A","SUB","Indirect","#10","2017-10-31",28687,"10038"
"Punggol","PG_B5","3100159643","008923640273","WS500463A","SUB","Indirect","#10","2017-11-30",26783,"8194"
"Punggol","PG_B5","3100159643","008923640273","WS500463A","SUB","Indirect","#10","2017-12-31",26618,"11613"
"Punggol","PG_B5","3100159643","008923640273","WS500463A","SUB","Indirect","#10","2018-01-31",27813,"10311"
"Punggol","PG_B5","3100159643","008923640273","WS500463A","SUB","Indirect","#10","2018-02-28",24462,"2856"
"Punggol","PG_B5","3100159643","008923640273","WS500463A","SUB","Indirect","#10","2018-03-31",27166,"17620"
"Punggol","PG_B5","3100159643","008923640273","WS500463A","SUB","Indirect","#10","2018-04-30",27697,"NA"
"Punggol","PG_B5","3100159643","008923640273","WS500463A","SUB","Indirect","#10","2018-05-31",27983,"26788"
"Punggol","PG_B5","3100159643","008923640273","WS500463A","SUB","Indirect","#10","2018-06-30",19532,"87605"
"Punggol","PG_B5","3100159643","008923640273","WS500463A","SUB","Indirect","#10","2018-07-31",28199,"NA"
"Punggol","PG_B5","3100159647","008924549416","WS500471A","SUB","Indirect","#11","2017-08-31",9719,"10025"
"Punggol","PG_B5","3100159647","008924549416","WS500471A","SUB","Indirect","#11","2017-09-30",15118,"9696"
"Punggol","PG_B5","3100159647","008924549416","WS500471A","SUB","Indirect","#11","2017-10-31",14779,"10038"
"Punggol","PG_B5","3100159647","008924549416","WS500471A","SUB","Indirect","#11","2017-11-30",14266,"8194"
"Punggol","PG_B5","3100159647","008924549416","WS500471A","SUB","Indirect","#11","2017-12-31",16663,"11613"
"Punggol","PG_B5","3100159647","008924549416","WS500471A","SUB","Indirect","#11","2018-01-31",15178,"10311"
"Punggol","PG_B5","3100159647","008924549416","WS500471A","SUB","Indirect","#11","2018-02-28",13632,"2856"
"Punggol","PG_B5","3100159647","008924549416","WS500471A","SUB","Indirect","#11","2018-03-31",14986,"17620"
"Punggol","PG_B5","3100159647","008924549416","WS500471A","SUB","Indirect","#11","2018-04-30",12500,"NA"
"Punggol","PG_B5","3100159647","008924549416","WS500471A","SUB","Indirect","#11","2018-05-31",11254,"26788"
"Punggol","PG_B5","3100159647","008924549416","WS500471A","SUB","Indirect","#11","2018-06-30",9863,"87605"
"Punggol","PG_B5","3100159647","008924549416","WS500471A","SUB","Indirect","#11","2018-07-31",14537,"NA"
"Punggol","PG_B5","3100159651","008937656596","WS500479A","SUB","Indirect","#12","2017-08-31",13580,"10025"
"Punggol","PG_B5","3100159651","008937656596","WS500479A","SUB","Indirect","#12","2017-09-30",22198,"9696"
"Punggol","PG_B5","3100159651","008937656596","WS500479A","SUB","Indirect","#12","2017-10-31",19400,"10038"
"Punggol","PG_B5","3100159651","008937656596","WS500479A","SUB","Indirect","#12","2017-11-30",26023,"8194"
"Punggol","PG_B5","3100159651","008937656596","WS500479A","SUB","Indirect","#12","2017-12-31",23001,"11613"
"Punggol","PG_B5","3100159651","008937656596","WS500479A","SUB","Indirect","#12","2018-01-31",23446,"10311"
"Punggol","PG_B5","3100159651","008937656596","WS500479A","SUB","Indirect","#12","2018-02-28",21768,"2856"
